keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[181, 214], [245, 220], [202, 222], [188, 206], [249, 209], [206, 213], [198, 207], [212, 222], [227, 214], [216, 214], [229, 204], [192, 215], [235, 220], [254, 203], [193, 224], [220, 205], [254, 219], [239, 205], [184, 222], [209, 205]]",147,0.128374,0.025788,0.029932,"[ 1.32614539e-03 -9.22995880e-04 -7.30986823e-06  7.04261537e-08
  5.22404325e-08 -1.05007541e-05]",0.057006,0
"[[181, 214], [245, 220], [202, 222], [188, 206], [249, 210], [206, 213], [198, 207], [211, 222], [227, 214], [216, 214], [229, 204], [192, 215], [235, 220], [254, 203], [193, 224], [220, 205], [254, 219], [239, 205], [183, 222], [209, 205]]",148,0.136871,0.025195,0.029397,"[ 1.31702860e-03 -1.79320338e-03 -1.27240917e-05  1.04907651e-07
  3.24554258e-08 -3.28832092e-06]",0.066805,0
"[[181, 214], [245, 220], [202, 222], [188, 206], [249, 210], [206, 213], [198, 207], [212, 222], [227, 214], [217, 214], [229, 204], [192, 215], [235, 220], [254, 203], [193, 224], [220, 205], [254, 219], [239, 206], [183, 222], [209, 205]]",149,0.132812,0.02337,0.028406,"[ 1.47426597e-03 -1.14135114e-03 -8.50842495e-06  9.25165798e-08
  5.85999316e-08 -7.34297843e-06]",0.066431,0
"[[181, 214], [244, 220], [202, 222], [188, 206], [248, 210], [206, 213], [198, 207], [212, 222], [226, 214], [216, 215], [229, 204], [192, 215], [235, 220], [254, 203], [193, 224], [220, 205], [254, 219], [238, 206], [184, 222], [209, 205]]",150,0.144011,0.026016,0.030087,"[ 2.09200077e-03 -6.21420416e-04 -4.07240083e-06  5.95060553e-08
  5.27445403e-08 -6.08442685e-06]",0.075592,0
"[[181, 214], [244, 220], [202, 222], [188, 206], [248, 210], [206, 214], [198, 207], [211, 222], [226, 214], [216, 215], [229, 204], [192, 215], [234, 220], [253, 203], [193, 224], [220, 205], [253, 219], [238, 206], [184, 223], [208, 205]]",151,0.123392,0.02704,0.030962,"[ 2.26597089e-03 -1.52736278e-03 -8.84006966e-06  4.90930597e-08
 -7.38900807e-09  3.25232291e-06]",0.056106,0
"[[181, 214], [244, 220], [202, 222], [188, 207], [247, 209], [206, 214], [198, 208], [212, 222], [226, 214], [216, 215], [229, 205], [192, 215], [234, 220], [253, 203], [193, 224], [219, 205], [253, 219], [238, 206], [183, 223], [208, 206]]",152,0.136432,0.027336,0.031451,"[ 1.69483970e-03  1.21391280e-03 -3.21384995e-06  1.16776864e-07
  6.94569583e-08 -2.24765433e-05]",0.06692,0
"[[181, 214], [244, 221], [202, 222], [188, 207], [247, 210], [206, 214], [197, 207], [211, 223], [226, 214], [216, 215], [229, 205], [192, 215], [234, 221], [253, 203], [193, 224], [219, 205], [253, 219], [238, 206], [183, 223], [208, 206]]",153,0.126696,0.02529,0.029573,"[ 2.18491851e-03 -7.12955218e-04 -3.19157982e-06  2.13155527e-08
  2.85024359e-08 -2.70698250e-06]",0.056348,0
"[[181, 214], [244, 221], [202, 222], [187, 207], [247, 210], [206, 214], [197, 207], [211, 223], [226, 214], [216, 215], [229, 205], [191, 215], [234, 221], [253, 203], [193, 224], [219, 205], [253, 219], [237, 206], [183, 223], [208, 206]]",154,0.146073,0.024465,0.032454,"[ 1.91574474e-03  7.78172529e-05  2.08699442e-06 -4.57364956e-09
  6.55345835e-08 -1.07636667e-05]",0.07402,0
"[[181, 214], [244, 221], [202, 222], [187, 207], [247, 210], [205, 214], [197, 207], [211, 223], [226, 214], [216, 215], [228, 204], [191, 215], [234, 221], [253, 203], [192, 224], [219, 205], [253, 219], [237, 205], [183, 223], [208, 206]]",155,0.123281,0.023712,0.028453,"[ 1.60531852e-03 -7.22491939e-04 -4.85404779e-07 -3.05796836e-08
  3.74367390e-08 -6.76105235e-06]",0.056944,0
"[[181, 214], [244, 221], [202, 222], [187, 207], [247, 210], [205, 214], [197, 207], [211, 223], [226, 214], [216, 215], [228, 204], [191, 215], [234, 221], [253, 203], [192, 224], [219, 205], [253, 219], [237, 205], [183, 223], [208, 206]]",156,0.144156,0.027314,0.034866,"[ 1.60531852e-03 -7.22491939e-04 -4.85404779e-07 -3.05796836e-08
  3.74367390e-08 -6.76105235e-06]",0.070247,0
"[[181, 214], [244, 221], [201, 222], [187, 207], [248, 210], [205, 214], [197, 207], [211, 223], [226, 214], [216, 215], [228, 204], [191, 215], [234, 221], [253, 203], [192, 224], [219, 205], [253, 219], [237, 206], [183, 223], [208, 206]]",157,0.116836,0.027113,0.031111,"[ 1.46955352e-03 -6.99294194e-04 -2.51494071e-06  1.03787484e-08
  5.05210958e-08 -7.87868233e-06]",0.048093,0
"[[181, 214], [244, 221], [201, 222], [187, 207], [248, 211], [205, 214], [197, 207], [211, 223], [226, 214], [216, 215], [228, 205], [191, 215], [234, 221], [253, 204], [192, 224], [219, 205], [253, 220], [238, 206], [183, 223], [208, 206]]",158,0.133516,0.025388,0.029565,"[ 2.04740042e-03 -6.03802533e-04 -6.15202861e-07  3.14104646e-08
  7.90191581e-08 -3.67944963e-06]",0.066593,0
"[[181, 214], [244, 221], [201, 223], [187, 207], [248, 211], [206, 214], [197, 207], [211, 223], [226, 214], [216, 215], [229, 205], [191, 215], [234, 221], [253, 204], [192, 225], [219, 205], [253, 220], [238, 206], [183, 223], [208, 206]]",159,0.145658,0.026542,0.034352,"[ 1.92182357e-03 -2.45112860e-03 -9.29812851e-06  1.79242514e-08
  3.18182481e-09  9.96354976e-06]",0.068544,0
"[[180, 214], [243, 221], [201, 223], [187, 207], [247, 210], [205, 214], [197, 208], [210, 223], [225, 214], [215, 215], [228, 205], [191, 215], [233, 221], [252, 204], [192, 225], [219, 205], [253, 220], [238, 206], [183, 223], [208, 206]]",160,0.125881,0.025739,0.030016,"[ 1.98702338e-03 -2.23753462e-03 -1.12327933e-05  4.18962611e-08
 -1.90232771e-08  9.89158415e-06]",0.057166,0
"[[180, 214], [243, 221], [201, 223], [187, 207], [246, 210], [205, 214], [197, 208], [210, 223], [225, 214], [215, 215], [228, 205], [191, 215], [233, 221], [252, 204], [192, 225], [218, 205], [252, 219], [237, 206], [183, 223], [208, 206]]",161,0.136805,0.025912,0.030442,"[ 2.21721030e-03 -1.35157731e-03 -7.49680067e-06  3.02744068e-08
 -1.51898423e-08  4.99727234e-06]",0.066796,0
"[[180, 214], [243, 221], [201, 223], [187, 207], [246, 210], [205, 214], [197, 208], [210, 223], [225, 215], [215, 215], [227, 205], [191, 216], [233, 221], [252, 204], [192, 225], [218, 206], [252, 219], [237, 206], [182, 223], [208, 206]]",162,0.125885,0.026779,0.030973,"[ 1.98467117e-03 -8.54260474e-04 -7.49519377e-06  5.65303067e-08
  1.70835603e-09 -2.12680842e-07]",0.056583,0
"[[180, 215], [243, 221], [201, 223], [187, 207], [246, 211], [205, 214], [197, 208], [210, 223], [225, 215], [215, 215], [228, 205], [191, 216], [233, 221], [252, 204], [192, 225], [219, 206], [252, 220], [237, 207], [182, 223], [208, 206]]",163,0.139381,0.027609,0.031598,"[ 2.31126620e-03 -2.04803630e-03 -1.39605929e-05  9.01476936e-08
 -3.20206693e-08  1.20795826e-05]",0.068754,0
"[[180, 215], [243, 221], [201, 223], [187, 207], [246, 211], [205, 214], [197, 208], [210, 223], [225, 215], [215, 215], [228, 205], [191, 216], [233, 221], [252, 204], [191, 225], [219, 206], [252, 220], [237, 207], [182, 223], [208, 206]]",164,0.125354,0.026326,0.030544,"[ 2.20108117e-03 -2.65705671e-03 -1.82627685e-05  1.13860939e-07
 -5.05496898e-08  1.61516412e-05]",0.057065,0
"[[180, 215], [243, 221], [201, 223], [187, 207], [246, 211], [205, 214], [196, 208], [210, 223], [225, 215], [215, 215], [227, 205], [191, 216], [233, 221], [252, 204], [191, 225], [218, 206], [252, 220], [237, 207], [182, 223], [208, 206]]",165,0.136942,0.025511,0.029606,"[ 2.03979016e-03 -8.91614689e-04 -6.67577234e-06  6.05667956e-08
  1.91043421e-08  1.23515081e-06]",0.067021,0
"[[180, 215], [242, 221], [201, 223], [186, 207], [247, 211], [204, 214], [196, 208], [210, 223], [224, 215], [215, 215], [227, 205], [190, 216], [232, 221], [252, 205], [191, 225], [218, 206], [251, 220], [237, 207], [182, 224], [208, 206]]",166,0.134905,0.024349,0.028651,"[ 2.00883453e-03 -2.04878440e-03 -1.53220578e-05  1.11121485e-07
 -2.57174076e-08  1.10724167e-05]",0.06658,0
"[[180, 215], [243, 221], [201, 223], [186, 207], [247, 212], [205, 215], [196, 208], [210, 223], [225, 215], [215, 216], [228, 206], [190, 216], [233, 222], [252, 205], [191, 225], [218, 206], [252, 220], [237, 207], [182, 224], [208, 207]]",167,0.133883,0.023844,0.028656,"[ 1.74124360e-03 -5.47410141e-04 -6.76655530e-06  9.70451440e-08
  5.66049208e-08 -2.89792257e-06]",0.067205,0
"[[179, 215], [242, 222], [201, 224], [186, 208], [247, 212], [205, 215], [197, 208], [210, 224], [225, 215], [215, 216], [228, 206], [190, 216], [232, 222], [252, 205], [191, 225], [218, 206], [251, 221], [237, 208], [182, 224], [208, 207]]",168,0.137414,0.025415,0.029718,"[ 2.45633632e-03 -3.71091365e-03 -2.08658614e-05  1.01871126e-07
 -6.95602400e-08  2.87667858e-05]",0.068712,0
"[[179, 215], [242, 222], [201, 224], [186, 208], [246, 211], [205, 215], [196, 209], [210, 224], [224, 215], [215, 216], [227, 206], [190, 216], [232, 222], [251, 205], [191, 225], [218, 207], [251, 220], [236, 208], [182, 224], [207, 207]]",169,0.126184,0.026801,0.030899,"[ 2.18081424e-03  3.31707223e-04 -2.67705885e-06  6.89076958e-08
  4.27814623e-08 -4.56851495e-06]",0.056872,0
"[[179, 215], [242, 222], [201, 224], [186, 208], [245, 211], [204, 215], [196, 209], [210, 224], [224, 215], [215, 216], [227, 206], [190, 216], [232, 222], [251, 205], [191, 225], [218, 207], [251, 220], [236, 207], [182, 224], [207, 207]]",170,0.135914,0.025461,0.029655,"[ 2.16252918e-03  1.39778485e-04 -2.67484241e-06  4.80006984e-08
  2.81146932e-08 -3.09774153e-06]",0.067119,0
"[[179, 215], [242, 222], [201, 224], [186, 208], [245, 211], [204, 215], [196, 209], [210, 224], [224, 215], [214, 216], [227, 206], [190, 216], [232, 222], [251, 205], [191, 225], [218, 206], [251, 220], [236, 207], [181, 224], [207, 207]]",171,0.136892,0.024858,0.029005,"[ 1.99283034e-03 -9.83768915e-04 -7.82538459e-06  4.90876789e-08
 -6.22348193e-09  4.54604092e-06]",0.06624,0
"[[179, 215], [242, 222], [200, 224], [186, 208], [245, 211], [204, 215], [196, 208], [210, 224], [224, 215], [214, 216], [226, 206], [190, 216], [232, 222], [251, 205], [191, 225], [217, 206], [251, 220], [235, 207], [181, 224], [207, 207]]",172,0.129025,0.024406,0.028616,"[ 2.14500532e-03 -2.53685042e-04  5.18866191e-07 -1.72166613e-08
  2.45806049e-08  3.34463477e-07]",0.0594,0
"[[179, 215], [242, 222], [200, 224], [186, 208], [245, 211], [204, 215], [196, 208], [210, 224], [224, 215], [214, 216], [226, 205], [190, 216], [232, 222], [251, 205], [191, 225], [217, 206], [251, 221], [235, 207], [181, 224], [207, 207]]",173,0.135317,0.024703,0.029213,"[ 2.35332766e-03 -1.24307443e-03 -1.47897284e-07 -6.39631851e-08
 -3.70388322e-09  9.81018647e-06]",0.067729,0
"[[179, 215], [242, 222], [200, 224], [185, 208], [245, 211], [204, 215], [195, 208], [210, 224], [224, 215], [214, 216], [226, 205], [190, 216], [232, 222], [251, 205], [191, 225], [217, 206], [251, 220], [235, 207], [181, 224], [207, 207]]",174,0.136326,0.027534,0.031407,"[ 1.72971606e-03  1.15185719e-04  4.57681764e-06 -5.71820892e-08
  4.91229277e-08 -5.76798275e-06]",0.066565,1
"[[179, 215], [242, 222], [200, 224], [185, 208], [245, 211], [204, 215], [195, 208], [209, 224], [224, 215], [214, 216], [226, 205], [189, 216], [232, 222], [251, 205], [190, 226], [217, 206], [251, 220], [235, 207], [181, 224], [206, 207]]",175,0.122894,0.024538,0.028569,"[ 1.25433245e-03 -8.61431406e-04 -1.37922273e-06 -4.26192327e-08
  2.13508662e-08 -1.25975954e-06]",0.05673,0
"[[178, 216], [242, 222], [200, 224], [185, 208], [245, 211], [203, 215], [195, 209], [209, 224], [223, 216], [214, 216], [226, 206], [189, 217], [232, 222], [251, 205], [190, 226], [217, 207], [251, 221], [235, 207], [181, 224], [206, 207]]",176,0.135409,0.024548,0.028988,"[ 8.23819366e-04  4.38473463e-04 -3.51573289e-07  1.69503347e-08
  6.70041124e-08 -1.37929022e-05]",0.067055,0
"[[178, 216], [241, 222], [200, 224], [185, 208], [245, 212], [203, 216], [195, 209], [209, 224], [223, 216], [214, 217], [226, 206], [189, 217], [232, 222], [250, 205], [190, 226], [217, 207], [251, 221], [235, 208], [181, 224], [206, 207]]",177,0.135775,0.025257,0.029365,"[ 1.41621845e-03  6.45010455e-04  1.91569417e-06  8.47904681e-09
  6.60868751e-08 -1.00054808e-05]",0.067797,0
"[[178, 216], [241, 222], [200, 224], [185, 208], [245, 212], [203, 216], [195, 209], [209, 224], [223, 216], [213, 216], [226, 206], [189, 217], [231, 222], [250, 205], [190, 226], [217, 207], [251, 221], [235, 208], [180, 224], [206, 207]]",178,0.13398,0.024169,0.028592,"[ 1.35133193e-03 -2.47405439e-04 -4.79677343e-06  5.03166606e-08
  3.48334056e-08 -3.25484612e-06]",0.06659,0
"[[178, 216], [241, 222], [199, 224], [185, 208], [245, 212], [203, 216], [195, 209], [209, 224], [223, 216], [213, 217], [226, 207], [189, 217], [231, 222], [250, 205], [190, 226], [217, 207], [250, 221], [235, 208], [180, 224], [206, 207]]",179,0.134611,0.024772,0.029389,"[ 1.57101143e-03 -8.77860366e-04 -1.06696738e-05  9.78253379e-08
  4.53940416e-09  3.92690743e-06]",0.066894,0
"[[178, 216], [241, 222], [200, 224], [185, 208], [244, 211], [203, 216], [195, 209], [209, 224], [223, 216], [213, 216], [226, 206], [189, 217], [231, 222], [250, 205], [190, 226], [217, 207], [250, 221], [235, 208], [180, 224], [206, 207]]",180,0.13708,0.027713,0.031507,"[ 1.58743185e-03 -9.85688640e-04 -9.19548024e-06  5.30542568e-08
 -1.52221953e-08  4.53788547e-06]",0.067778,0
"[[178, 216], [241, 222], [200, 224], [185, 208], [244, 211], [203, 216], [195, 209], [209, 224], [223, 216], [213, 216], [226, 206], [189, 217], [231, 222], [250, 205], [190, 226], [217, 207], [250, 221], [235, 208], [180, 224], [206, 207]]",181,0.123099,0.024621,0.028718,"[ 1.58743185e-03 -9.85688640e-04 -9.19548024e-06  5.30542568e-08
 -1.52221953e-08  4.53788547e-06]",0.057169,0
"[[178, 216], [241, 222], [200, 224], [185, 208], [245, 211], [203, 216], [195, 209], [209, 224], [223, 216], [213, 216], [226, 206], [189, 217], [232, 222], [250, 205], [190, 226], [217, 207], [250, 221], [235, 208], [180, 224], [206, 207]]",182,0.137141,0.0251,0.029343,"[ 1.29372970e-03 -6.17608147e-04 -7.34320516e-06  5.05647654e-08
  9.94943722e-09 -9.28244743e-07]",0.067244,0
"[[178, 216], [241, 222], [200, 224], [185, 208], [245, 212], [203, 215], [195, 209], [209, 224], [224, 216], [214, 216], [226, 206], [189, 217], [232, 222], [250, 205], [190, 226], [217, 207], [250, 221], [235, 208], [180, 224], [206, 207]]",183,0.134147,0.024638,0.028723,"[ 1.51039365e-03 -7.10105868e-04 -6.12041944e-06  4.16753188e-08
  1.69819474e-08  1.31418671e-06]",0.066647,0
"[[178, 215], [241, 222], [200, 224], [185, 208], [245, 212], [203, 215], [195, 209], [209, 224], [224, 216], [213, 216], [226, 206], [189, 217], [232, 222], [250, 205], [190, 226], [217, 207], [250, 221], [235, 208], [180, 224], [206, 207]]",184,0.133301,0.024196,0.028562,"[ 1.70384503e-03 -6.86444041e-04 -4.28504931e-06  3.13375345e-08
  2.66991606e-08  2.68531669e-06]",0.066198,0
"[[178, 215], [241, 222], [200, 224], [185, 208], [245, 212], [203, 215], [195, 209], [209, 224], [223, 216], [213, 216], [226, 206], [189, 217], [231, 222], [250, 205], [190, 226], [217, 207], [250, 221], [235, 208], [180, 224], [206, 207]]",185,0.138352,0.028373,0.032153,"[ 1.86769108e-03 -1.04870950e-03 -7.00446141e-06  4.82000936e-08
  6.74831834e-09  7.07749083e-06]",0.067273,0
"[[178, 215], [241, 222], [199, 224], [184, 208], [245, 212], [203, 215], [195, 209], [209, 224], [223, 216], [213, 216], [226, 206], [189, 217], [231, 223], [250, 205], [190, 226], [217, 207], [250, 221], [235, 208], [180, 224], [206, 207]]",186,0.125797,0.025509,0.029677,"[ 1.71565263e-03 -1.51305513e-03 -7.59567651e-06  3.18707447e-08
  3.39282663e-09  9.88058134e-06]",0.057194,0
"[[178, 215], [241, 222], [199, 224], [184, 208], [245, 212], [203, 215], [195, 209], [209, 224], [223, 216], [213, 216], [226, 206], [189, 217], [231, 223], [250, 205], [190, 226], [217, 207], [250, 221], [235, 208], [180, 224], [206, 207]]",187,0.132937,0.024229,0.028447,"[ 1.71565263e-03 -1.51305513e-03 -7.59567651e-06  3.18707447e-08
  3.39282663e-09  9.88058134e-06]",0.067142,0
"[[178, 216], [241, 222], [199, 224], [184, 208], [245, 212], [203, 216], [195, 209], [209, 225], [223, 216], [213, 216], [226, 206], [189, 217], [231, 223], [250, 205], [190, 226], [217, 207], [250, 221], [235, 208], [180, 225], [206, 208]]",188,0.152597,0.024586,0.028789,"[ 1.22942099e-03 -1.83749031e-03 -1.18218464e-05  3.31633325e-08
 -2.97783357e-08  9.07748660e-06]",0.087249,0
"[[178, 216], [241, 223], [199, 224], [184, 209], [245, 213], [203, 216], [195, 209], [209, 225], [223, 216], [213, 217], [226, 207], [189, 217], [231, 223], [249, 205], [190, 226], [217, 207], [250, 222], [235, 209], [180, 225], [206, 208]]",189,0.123215,0.023365,0.02751,"[ 1.95981089e-03 -8.49140952e-04 -2.42684374e-06 -7.83309418e-09
  1.79714559e-08  8.06284447e-06]",0.053593,0
"[[178, 216], [240, 223], [199, 224], [184, 209], [244, 213], [203, 216], [195, 209], [209, 225], [223, 217], [213, 217], [226, 207], [189, 217], [231, 223], [249, 205], [190, 226], [217, 207], [250, 222], [235, 209], [180, 225], [205, 208]]",190,0.125905,0.024783,0.028685,"[ 2.27068804e-03 -8.20305909e-04 -1.26210395e-06 -2.14045706e-08
  9.26655557e-09  1.07747488e-05]",0.056225,0
"[[178, 216], [240, 223], [199, 225], [184, 209], [244, 212], [203, 216], [195, 209], [209, 225], [223, 217], [213, 217], [226, 207], [189, 217], [231, 223], [249, 205], [190, 226], [216, 207], [249, 221], [234, 208], [180, 225], [205, 208]]",191,0.143628,0.028004,0.031851,"[ 1.99009854e-03 -8.29154489e-04 -2.57415493e-06 -4.22507507e-08
 -2.46581506e-08  8.67299902e-06]",0.073686,0
"[[177, 216], [240, 223], [199, 225], [184, 209], [244, 212], [203, 216], [194, 209], [209, 225], [223, 217], [213, 217], [226, 207], [189, 217], [231, 223], [249, 206], [190, 226], [216, 207], [249, 221], [234, 208], [180, 225], [205, 208]]",192,0.123296,0.025213,0.029283,"[ 1.78792155e-03 -7.14842195e-05  1.18958653e-06 -3.49242344e-08
  2.13242667e-08  1.47037945e-06]",0.056746,0
"[[178, 215], [240, 223], [199, 225], [184, 209], [244, 212], [203, 216], [194, 209], [209, 225], [223, 217], [213, 217], [225, 207], [189, 217], [231, 223], [249, 206], [190, 226], [216, 207], [249, 221], [234, 208], [180, 225], [205, 208]]",193,0.136498,0.024814,0.029102,"[ 2.26320480e-03  5.18239680e-04  7.64337345e-06 -7.60121034e-08
  4.26208476e-08  5.24237169e-07]",0.066847,0
"[[177, 215], [240, 223], [199, 225], [184, 209], [244, 212], [203, 216], [194, 209], [209, 225], [223, 217], [213, 217], [225, 207], [189, 217], [231, 223], [249, 206], [189, 226], [216, 207], [249, 221], [234, 208], [180, 225], [205, 208]]",194,0.137762,0.026266,0.030248,"[ 1.93213954e-03 -1.62419368e-04  2.91567208e-06 -5.10128629e-08
  2.91124095e-08  3.47266012e-06]",0.06656,0
"[[177, 216], [240, 223], [199, 225], [184, 209], [244, 212], [203, 216], [194, 209], [209, 225], [223, 217], [213, 217], [225, 207], [189, 217], [231, 223], [249, 206], [189, 226], [216, 207], [249, 221], [234, 208], [180, 225], [205, 208]]",195,0.12503,0.025293,0.029436,"[ 1.71280651e-03 -4.16862712e-05  1.38207883e-06 -3.49652739e-08
  2.49515800e-08  8.70410321e-07]",0.056486,0
"[[177, 216], [240, 223], [199, 225], [184, 209], [244, 212], [202, 216], [194, 209], [208, 225], [223, 217], [213, 217], [225, 207], [188, 217], [231, 223], [249, 206], [189, 226], [216, 207], [249, 221], [234, 208], [179, 225], [205, 208]]",196,0.137135,0.026158,0.030809,"[ 1.30683426e-03 -9.98783989e-04 -6.02717432e-06  1.24447148e-08
  3.36767269e-09  5.62376307e-06]",0.067036,0
"[[177, 216], [240, 223], [199, 225], [184, 209], [244, 213], [202, 216], [194, 210], [208, 225], [223, 217], [212, 217], [225, 207], [188, 217], [231, 223], [249, 206], [189, 226], [216, 208], [249, 221], [234, 208], [179, 225], [205, 208]]",197,0.136868,0.027869,0.031644,"[ 1.29977677e-03  2.50974442e-04 -3.24565557e-06  5.88601926e-08
  4.91396430e-08 -3.78165985e-06]",0.067249,0
"[[177, 216], [240, 223], [199, 225], [184, 209], [244, 213], [202, 216], [194, 210], [208, 225], [222, 217], [212, 217], [225, 208], [188, 217], [230, 223], [249, 206], [189, 226], [216, 208], [249, 222], [234, 209], [179, 225], [205, 208]]",198,0.13189,0.026241,0.030253,"[ 1.85485957e-03  3.16386729e-04 -2.51950427e-06  7.82865790e-08
  5.80576563e-08  7.54507211e-07]",0.057061,0
"[[177, 216], [240, 223], [199, 225], [184, 209], [244, 213], [202, 216], [194, 210], [208, 225], [222, 217], [212, 217], [225, 208], [188, 217], [230, 223], [248, 206], [189, 227], [216, 208], [249, 222], [234, 209], [179, 225], [205, 208]]",199,0.124797,0.023957,0.028355,"[ 1.94438804e-03  9.09355386e-05 -7.14082969e-07  2.51844041e-08
  3.83482883e-08  3.45085031e-06]",0.056425,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 213], [202, 216], [194, 210], [208, 225], [222, 217], [212, 217], [225, 208], [188, 217], [230, 223], [248, 206], [188, 227], [216, 208], [248, 221], [234, 209], [179, 225], [205, 208]]",200,0.134295,0.025747,0.029941,"[ 1.69706020e-03 -1.50058132e-03 -1.44258982e-05  1.06912553e-07
 -3.33325295e-08  1.46532595e-05]",0.066015,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 212], [202, 216], [193, 210], [208, 225], [222, 217], [212, 217], [225, 207], [188, 217], [230, 223], [248, 206], [188, 227], [216, 208], [248, 221], [233, 208], [179, 225], [205, 208]]",201,0.135889,0.02496,0.029041,"[ 1.30349859e-03 -1.49578726e-03 -1.22183447e-05  5.13976866e-08
 -4.26532450e-08  1.13226660e-05]",0.067506,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 212], [202, 216], [193, 210], [208, 225], [222, 217], [212, 217], [224, 207], [188, 217], [230, 223], [248, 206], [188, 226], [215, 208], [248, 221], [233, 208], [179, 225], [204, 208]]",202,0.135873,0.026112,0.031043,"[ 1.24654616e-03  1.04223836e-03  2.54942665e-06  1.23697168e-08
  5.83955131e-08 -8.82528840e-06]",0.066909,0
"[[176, 216], [240, 223], [198, 225], [183, 209], [243, 212], [202, 216], [193, 210], [208, 225], [222, 217], [212, 217], [224, 207], [188, 217], [230, 223], [248, 206], [188, 227], [215, 208], [248, 222], [233, 208], [179, 225], [205, 208]]",203,0.137015,0.027291,0.031115,"[ 1.32538267e-03 -1.31493638e-04  4.31273348e-07 -3.14467894e-08
  2.36306531e-08  1.02488287e-06]",0.067086,0
"[[176, 216], [240, 223], [198, 225], [183, 209], [243, 212], [202, 216], [193, 209], [208, 225], [222, 217], [212, 217], [224, 207], [188, 217], [230, 223], [248, 206], [188, 226], [215, 208], [248, 222], [233, 208], [179, 225], [205, 208]]",204,0.122468,0.023625,0.028036,"[ 1.56694548e-03 -7.42948965e-05  2.38041341e-06 -3.81898260e-08
  3.58220209e-08  2.30520611e-06]",0.056149,0
"[[176, 216], [240, 223], [198, 225], [183, 209], [243, 212], [201, 216], [193, 210], [208, 225], [222, 217], [212, 217], [224, 207], [187, 217], [230, 223], [248, 206], [188, 227], [215, 208], [248, 222], [233, 208], [178, 225], [205, 208]]",205,0.13609,0.024362,0.028589,"[ 9.27272959e-04 -6.45545471e-04 -3.51559679e-06 -6.30476110e-09
  1.85131782e-08  2.22372945e-06]",0.06693,0
"[[176, 216], [240, 223], [198, 225], [183, 209], [243, 212], [202, 216], [193, 210], [208, 225], [222, 217], [212, 217], [224, 207], [188, 217], [230, 223], [248, 206], [188, 227], [215, 208], [248, 221], [233, 208], [178, 225], [205, 208]]",206,0.136762,0.025984,0.030269,"[ 9.17443351e-04 -2.86521442e-04 -4.18610256e-06  1.36546945e-08
  1.53050029e-08 -1.03788427e-06]",0.067373,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 212], [201, 216], [193, 210], [208, 225], [222, 217], [212, 217], [224, 207], [187, 217], [230, 223], [248, 206], [188, 227], [215, 208], [248, 221], [233, 208], [178, 225], [205, 208]]",207,0.134575,0.023551,0.027709,"[ 8.76140420e-04 -7.46229461e-04 -7.68503890e-06  3.53369213e-08
 -1.45163875e-09  2.59106242e-06]",0.066662,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 212], [201, 216], [193, 210], [208, 225], [222, 217], [212, 217], [224, 207], [187, 217], [230, 223], [248, 206], [188, 227], [215, 208], [248, 221], [233, 208], [178, 225], [204, 208]]",208,0.134971,0.024345,0.029139,"[ 7.63614105e-04 -8.96269852e-05 -3.61683992e-06  1.89092163e-08
  2.58917819e-08 -3.35356342e-06]",0.066732,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 213], [201, 216], [193, 210], [208, 225], [222, 217], [212, 217], [224, 207], [187, 217], [230, 224], [248, 206], [188, 227], [215, 208], [248, 222], [233, 209], [178, 225], [204, 208]]",209,0.126819,0.026034,0.030508,"[ 1.42849438e-03 -5.50476036e-04 -1.38941440e-07 -2.59161083e-08
  3.11370761e-08  6.10232672e-06]",0.056986,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 213], [201, 216], [193, 210], [208, 225], [222, 217], [212, 217], [224, 207], [187, 217], [230, 224], [248, 206], [188, 227], [215, 208], [248, 222], [233, 209], [178, 225], [204, 208]]",210,0.140118,0.02748,0.031366,"[ 1.42849438e-03 -5.50476036e-04 -1.38941440e-07 -2.59161083e-08
  3.11370761e-08  6.10232672e-06]",0.06808,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 213], [201, 216], [193, 210], [208, 225], [222, 217], [212, 217], [224, 208], [187, 218], [230, 224], [248, 206], [188, 227], [215, 208], [248, 222], [233, 209], [178, 225], [204, 208]]",211,0.125808,0.024219,0.028454,"[ 1.32282519e-03 -4.14865764e-05  5.41191822e-08 -1.15435760e-09
  4.51322403e-08  1.48490575e-06]",0.057562,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 213], [201, 216], [193, 210], [208, 225], [222, 217], [212, 217], [224, 208], [187, 218], [230, 224], [248, 206], [188, 227], [215, 208], [248, 222], [233, 209], [178, 225], [204, 208]]",212,0.135221,0.025273,0.029489,"[ 1.32282519e-03 -4.14865764e-05  5.41191822e-08 -1.15435760e-09
  4.51322403e-08  1.48490575e-06]",0.066668,0
