keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",485,0.132994,0.024761,0.02844,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.065831,0
"[[175, 209], [234, 211], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",486,0.139924,0.02356,0.027506,"[-3.54584603e-05  1.09793717e-04  3.95588436e-07 -2.29301898e-09
  1.05030789e-09 -7.85866943e-07]",0.072662,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",487,0.123078,0.023109,0.026834,"[ 2.68814709e-05 -4.79909407e-06  4.81862832e-07 -7.88661530e-09
 -1.17709696e-09  6.31068163e-07]",0.056184,0
"[[175, 208], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",488,0.135484,0.024475,0.028496,"[ 1.18721984e-05 -2.15606398e-04 -5.80755023e-07 -6.53211094e-09
 -8.36769284e-09  2.23773247e-06]",0.066003,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",489,0.134414,0.024467,0.028219,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.066279,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",490,0.135057,0.024839,0.028544,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.065578,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",491,0.133618,0.024768,0.028431,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.066,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",492,0.138189,0.02365,0.027606,"[-2.73677337e-05 -6.89245945e-05 -4.56649889e-07 -2.08363677e-10
 -4.10636394e-09  7.55490079e-07]",0.072612,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",493,0.123345,0.023107,0.026862,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.055991,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",494,0.134425,0.024268,0.028671,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.06559,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",495,0.134159,0.024899,0.028564,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.066451,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",496,0.134812,0.025402,0.029115,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066573,0
"[[175, 209], [234, 211], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",497,0.134385,0.024693,0.02846,"[-4.29074614e-05  7.03645742e-05  4.73574609e-08  2.55961212e-10
 -2.85116443e-10 -5.16621800e-07]",0.066391,0
"[[175, 209], [234, 211], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",498,0.134697,0.024107,0.027849,"[-4.29074614e-05  7.03645742e-05  4.73574609e-08  2.55961212e-10
 -2.85116443e-10 -5.16621800e-07]",0.066398,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",499,0.124186,0.024372,0.028254,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.057243,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",500,0.137997,0.024022,0.028179,"[-2.73677337e-05 -6.89245945e-05 -4.56649889e-07 -2.08363677e-10
 -4.10636394e-09  7.55490079e-07]",0.066926,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",501,0.134359,0.024084,0.027768,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.067441,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",502,0.134763,0.024691,0.028306,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.0659,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",503,0.133693,0.025038,0.028649,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066425,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",504,0.133997,0.023514,0.027247,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.065959,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",505,0.132915,0.022705,0.027185,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.066126,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",506,0.134364,0.024734,0.028449,"[-4.82979208e-06 -2.50044941e-05 -5.79126259e-08 -2.53034602e-09
 -2.68902841e-09  5.31583136e-07]",0.067679,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",507,0.133981,0.023558,0.027404,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.067868,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",508,0.127267,0.02551,0.029421,"[ 7.53852965e-06 -4.47216585e-05  2.91195138e-07 -9.29156219e-09
 -3.40850881e-09  7.89504658e-07]",0.057746,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",509,0.133989,0.026142,0.029873,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.065782,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",510,0.133639,0.024894,0.028714,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.06573,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",511,0.133351,0.022571,0.02674,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066143,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",512,0.1355,0.024864,0.028503,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.067711,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",513,0.13362,0.023938,0.027637,"[-4.82979208e-06 -2.50044941e-05 -5.79126259e-08 -2.53034602e-09
 -2.68902841e-09  5.31583136e-07]",0.066683,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",514,0.135187,0.024388,0.028164,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066665,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",515,0.125662,0.025623,0.029726,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.056996,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",516,0.135848,0.025142,0.028829,"[-1.49741851e-05  1.46038590e-04  5.69989153e-07 -8.51521477e-10
  3.15507808e-09 -9.05386768e-07]",0.066996,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",517,0.133059,0.023378,0.027323,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.065713,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",518,0.133766,0.02368,0.027766,"[-1.74025925e-05  3.88533422e-05  1.78245535e-07 -2.44782915e-09
 -5.60182753e-10 -3.89022691e-08]",0.06615,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",519,0.135549,0.023934,0.027592,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066162,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",520,0.136197,0.024439,0.028439,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.066418,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",521,0.12427,0.025719,0.029797,"[ 3.80932949e-08 -8.81603028e-05 -7.70102634e-08 -6.72867438e-09
 -4.89670690e-09  1.09070108e-06]",0.057602,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",522,0.135622,0.025482,0.029212,"[ 7.53852965e-06 -4.47216585e-05  2.91195138e-07 -9.29156219e-09
 -3.40850881e-09  7.89504658e-07]",0.067017,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",523,0.132372,0.023098,0.026817,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.065894,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",524,0.134249,0.024143,0.028252,"[-4.82979208e-06 -2.50044941e-05 -5.79126259e-08 -2.53034602e-09
 -2.68902841e-09  5.31583136e-07]",0.066002,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",525,0.134569,0.02432,0.028085,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066247,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",526,0.134928,0.024935,0.028581,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.066262,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",527,0.134025,0.025182,0.028822,"[-1.74025925e-05  3.88533422e-05  1.78245535e-07 -2.44782915e-09
 -5.60182753e-10 -3.89022691e-08]",0.065911,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",528,0.141177,0.024124,0.027924,"[ 7.53852965e-06 -4.47216585e-05  2.91195138e-07 -9.29156219e-09
 -3.40850881e-09  7.89504658e-07]",0.068214,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",529,0.124862,0.023519,0.028218,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.055609,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",530,0.134539,0.025369,0.02909,"[-4.82979208e-06 -2.50044941e-05 -5.79126259e-08 -2.53034602e-09
 -2.68902841e-09  5.31583136e-07]",0.066801,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",531,0.136105,0.023451,0.027298,"[-4.82979208e-06 -2.50044941e-05 -5.79126259e-08 -2.53034602e-09
 -2.68902841e-09  5.31583136e-07]",0.066958,0
"[[175, 209], [234, 211], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",532,0.123338,0.025367,0.029224,"[-4.29074614e-05  7.03645742e-05  4.73574609e-08  2.55961212e-10
 -2.85116443e-10 -5.16621800e-07]",0.055499,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",533,0.136024,0.025221,0.029069,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.068214,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",534,0.136034,0.025177,0.028991,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.067309,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",535,0.134475,0.023279,0.027637,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.065874,0
"[[175, 209], [234, 211], [193, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",536,0.133926,0.025095,0.028871,"[-5.16204872e-05 -4.03567202e-05 -6.00729531e-07  2.51518750e-09
 -3.96132949e-09  3.12002243e-07]",0.06615,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",537,0.132659,0.024058,0.027836,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.065989,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",538,0.134937,0.024389,0.02828,"[-4.82979208e-06 -2.50044941e-05 -5.79126259e-08 -2.53034602e-09
 -2.68902841e-09  5.31583136e-07]",0.066134,0
"[[175, 209], [234, 211], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",539,0.136024,0.025253,0.029051,"[-4.29074614e-05  7.03645742e-05  4.73574609e-08  2.55961212e-10
 -2.85116443e-10 -5.16621800e-07]",0.066127,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",540,0.127848,0.024115,0.027804,"[ 7.53852965e-06 -4.47216585e-05  2.91195138e-07 -9.29156219e-09
 -3.40850881e-09  7.89504658e-07]",0.057174,0
"[[175, 209], [234, 211], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",541,0.132735,0.022271,0.026894,"[-3.54584603e-05  1.09793717e-04  3.95588436e-07 -2.29301898e-09
  1.05030789e-09 -7.85866943e-07]",0.066911,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",542,0.133449,0.02495,0.028669,"[-4.82979208e-06 -2.50044941e-05 -5.79126259e-08 -2.53034602e-09
 -2.68902841e-09  5.31583136e-07]",0.065936,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",543,0.132789,0.024193,0.027855,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.065875,0
"[[175, 209], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",544,0.134628,0.024282,0.028009,"[-4.26219982e-05  1.89400343e-04  4.69552273e-07  2.16280828e-09
  3.85830003e-09 -1.49603771e-06]",0.067396,0
"[[175, 209], [234, 211], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",545,0.133231,0.024777,0.028503,"[-3.54584603e-05  1.09793717e-04  3.95588436e-07 -2.29301898e-09
  1.05030789e-09 -7.85866943e-07]",0.065818,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",546,0.13646,0.023541,0.027943,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.066457,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",547,0.135751,0.024819,0.028512,"[-4.82979208e-06 -2.50044941e-05 -5.79126259e-08 -2.53034602e-09
 -2.68902841e-09  5.31583136e-07]",0.069715,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [179, 217], [239, 205]]",548,0.123204,0.024178,0.028486,"[-1.38990086e-05 -1.45488741e-04 -7.88681578e-07  2.31627845e-10
 -6.81009386e-09  1.43654846e-06]",0.055669,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",549,0.136818,0.024137,0.02803,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.06617,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",550,0.135339,0.024457,0.028303,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066924,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",551,0.140012,0.024239,0.028192,"[-9.99223689e-06 -1.97771384e-04 -7.37386780e-07 -4.26566656e-09
 -8.55945025e-09  1.90021839e-06]",0.072382,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",552,0.123442,0.023687,0.027404,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.055864,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",553,0.133311,0.023433,0.027768,"[-4.82979208e-06 -2.50044941e-05 -5.79126259e-08 -2.53034602e-09
 -2.68902841e-09  5.31583136e-07]",0.065377,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",554,0.132982,0.024561,0.028239,"[-4.82979208e-06 -2.50044941e-05 -5.79126259e-08 -2.53034602e-09
 -2.68902841e-09  5.31583136e-07]",0.066244,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",555,0.133079,0.024261,0.027977,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.065865,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",556,0.135068,0.02534,0.02908,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.065786,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",557,0.136619,0.024678,0.028674,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066789,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",558,0.133877,0.023594,0.028039,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.067735,0
"[[175, 208], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",559,0.130684,0.022813,0.026969,"[ 2.30603061e-05 -1.08394170e-04  6.85659083e-08 -8.97285795e-09
 -4.81537166e-09  1.45733249e-06]",0.065683,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",560,0.133102,0.024742,0.028557,"[-2.73677337e-05 -6.89245945e-05 -4.56649889e-07 -2.08363677e-10
 -4.10636394e-09  7.55490079e-07]",0.065897,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",561,0.132921,0.023741,0.027549,"[-1.74025925e-05  3.88533422e-05  1.78245535e-07 -2.44782915e-09
 -5.60182753e-10 -3.89022691e-08]",0.066311,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",562,0.133883,0.024264,0.028077,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.067082,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",563,0.136214,0.025108,0.028795,"[ 7.53852965e-06 -4.47216585e-05  2.91195138e-07 -9.29156219e-09
 -3.40850881e-09  7.89504658e-07]",0.066287,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",564,0.141292,0.024876,0.028607,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.072699,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",565,0.122846,0.024315,0.02831,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.055929,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",566,0.134386,0.024599,0.028543,"[-1.74025925e-05  3.88533422e-05  1.78245535e-07 -2.44782915e-09
 -5.60182753e-10 -3.89022691e-08]",0.066741,0
"[[175, 208], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",567,0.135911,0.024949,0.028625,"[ 2.30603061e-05 -1.08394170e-04  6.85659083e-08 -8.97285795e-09
 -4.81537166e-09  1.45733249e-06]",0.068571,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",568,0.124666,0.024703,0.028472,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.056318,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",569,0.133973,0.024872,0.028588,"[-2.73677337e-05 -6.89245945e-05 -4.56649889e-07 -2.08363677e-10
 -4.10636394e-09  7.55490079e-07]",0.065971,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",570,0.133087,0.023734,0.027457,"[ 2.68814709e-05 -4.79909407e-06  4.81862832e-07 -7.88661530e-09
 -1.17709696e-09  6.31068163e-07]",0.066429,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",571,0.133672,0.022769,0.027331,"[-1.74025925e-05  3.88533422e-05  1.78245535e-07 -2.44782915e-09
 -5.60182753e-10 -3.89022691e-08]",0.065971,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",572,0.134578,0.024777,0.028648,"[-1.74025925e-05  3.88533422e-05  1.78245535e-07 -2.44782915e-09
 -5.60182753e-10 -3.89022691e-08]",0.067214,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",573,0.132208,0.023931,0.027679,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066068,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",574,0.134623,0.024545,0.028437,"[-1.49741851e-05  1.46038590e-04  5.69989153e-07 -8.51521477e-10
  3.15507808e-09 -9.05386768e-07]",0.066407,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",575,0.135442,0.024474,0.028274,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066892,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",576,0.13299,0.023491,0.027609,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.06604,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",577,0.133156,0.023395,0.027176,"[-2.73677337e-05 -6.89245945e-05 -4.56649889e-07 -2.08363677e-10
 -4.10636394e-09  7.55490079e-07]",0.066269,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",578,0.135327,0.025528,0.029218,"[ 2.68814709e-05 -4.79909407e-06  4.81862832e-07 -7.88661530e-09
 -1.17709696e-09  6.31068163e-07]",0.065879,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",579,0.13308,0.024129,0.027823,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066223,0
"[[175, 208], [234, 211], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",580,0.133142,0.024547,0.028196,"[ 2.07858102e-06  2.51466067e-05  3.62899686e-07 -5.41028619e-09
 -9.02088114e-10  1.71599826e-07]",0.065723,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",581,0.13617,0.024253,0.028171,"[ 2.68814709e-05 -4.79909407e-06  4.81862832e-07 -7.88661530e-09
 -1.17709696e-09  6.31068163e-07]",0.068514,0
"[[175, 208], [234, 212], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",582,0.126807,0.023689,0.02766,"[ 1.92288904e-05 -5.15031972e-05  8.75927389e-08 -5.16234949e-09
 -2.79266721e-09  9.57239398e-07]",0.05808,0
"[[175, 209], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",583,0.132851,0.022819,0.027074,"[-1.74025925e-05  3.88533422e-05  1.78245535e-07 -2.44782915e-09
 -5.60182753e-10 -3.89022691e-08]",0.066465,0
"[[175, 208], [234, 211], [193, 216], [213, 216], [204, 216], [216, 207], [180, 217], [239, 205]]",584,0.136001,0.024672,0.028583,"[-4.82979208e-06 -2.50044941e-05 -5.79126259e-08 -2.53034602e-09
 -2.68902841e-09  5.31583136e-07]",0.068908,0
