keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",598,0.136223,0.027612,0.031424,"[ 1.00887235e-05  1.88006083e-05  1.50769006e-07 -4.16784182e-09
 -1.99628901e-09  7.35812488e-07]",0.065918,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",599,0.123741,0.02527,0.029457,"[ 1.74576894e-05 -4.67044756e-05 -2.73260396e-07 -2.26793121e-09
 -4.60944981e-09  1.29826341e-06]",0.056097,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",600,0.135921,0.025168,0.029464,"[ 1.13764184e-05 -1.27211981e-04 -1.73066059e-07 -1.02964329e-08
 -7.89276977e-09  1.89955706e-06]",0.066561,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",601,0.136957,0.025726,0.029683,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.066745,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",602,0.133404,0.022669,0.026953,"[-8.24057466e-06 -8.47070541e-05 -1.66347906e-07 -7.30410286e-09
 -5.71679055e-09  1.40522941e-06]",0.06775,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",603,0.13407,0.025704,0.02952,"[-7.23811417e-06 -3.43504078e-05 -4.59851773e-08 -5.14078017e-09
 -3.58082148e-09  1.00862180e-06]",0.067011,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",604,0.134823,0.027708,0.031392,"[ 2.61243550e-05  4.09909636e-06  1.76641093e-07 -4.61542237e-09
 -2.05508089e-09  9.85488685e-07]",0.065827,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 217], [186, 210], [200, 226], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",605,0.137167,0.02671,0.0304,"[-1.75252700e-05  1.01288779e-04  2.08333935e-07 -3.72730284e-10
  1.02696031e-09 -4.68174903e-08]",0.068016,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",606,0.127364,0.025604,0.02994,"[ 1.74835082e-05  1.05841438e-04  3.63884725e-07 -5.85579190e-10
  1.61833951e-09  1.40204641e-07]",0.057059,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",607,0.134922,0.026035,0.029965,"[-1.85266285e-05  5.30968085e-05  8.38767738e-08 -1.96211570e-09
 -8.40543261e-10  2.98245500e-07]",0.066722,0
"[[169, 216], [231, 223], [191, 225], [176, 210], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",608,0.133676,0.022668,0.02761,"[-2.23543853e-05  1.61112542e-04  2.88995628e-07  3.04794979e-09
  3.48799703e-09 -6.00822262e-07]",0.067573,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",609,0.133846,0.025814,0.029753,"[ 1.00887235e-05  1.88006083e-05  1.50769006e-07 -4.16784182e-09
 -1.99628901e-09  7.35812488e-07]",0.067097,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",610,0.125867,0.027416,0.031777,"[-2.93298746e-06  5.88183667e-05  1.46138396e-07 -2.53551847e-09
 -1.18496513e-09  3.70621815e-07]",0.056725,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",611,0.133861,0.024734,0.028711,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.065945,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",612,0.137201,0.025579,0.029654,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.067338,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",613,0.137707,0.026113,0.030255,"[-8.24057466e-06 -8.47070541e-05 -1.66347906e-07 -7.30410286e-09
 -5.71679055e-09  1.40522941e-06]",0.066955,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",614,0.124611,0.02384,0.027802,"[ 1.13764184e-05 -1.27211981e-04 -1.73066059e-07 -1.02964329e-08
 -7.89276977e-09  1.89955706e-06]",0.056416,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 211], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",615,0.137417,0.027995,0.031742,"[-2.42704438e-05 -9.72165648e-05 -2.71375071e-07 -7.61786191e-09
 -6.72811225e-09  1.35720004e-06]",0.065826,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",616,0.136363,0.027629,0.031398,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.066556,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",617,0.12842,0.024942,0.028954,"[ 1.00887235e-05  1.88006083e-05  1.50769006e-07 -4.16784182e-09
 -1.99628901e-09  7.35812488e-07]",0.060506,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",618,0.136164,0.02672,0.030659,"[-4.06802405e-05  7.25997885e-05  1.52551854e-08 -6.87575992e-10
 -7.00486495e-10 -6.30273386e-08]",0.066178,0
"[[169, 216], [231, 223], [191, 225], [176, 210], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",619,0.141083,0.024943,0.028931,"[-2.23543853e-05  1.61112542e-04  2.88995628e-07  3.04794979e-09
  3.48799703e-09 -6.00822262e-07]",0.07276,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",620,0.124753,0.022634,0.027193,"[ 4.95475588e-06  9.92699313e-05  2.93098810e-07 -1.30486095e-09
  6.69530497e-10  1.32318925e-07]",0.060073,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",621,0.150181,0.026392,0.030346,"[-2.81563352e-05  5.85581653e-05  8.07755097e-08 -2.12202785e-09
 -9.13808764e-10  1.74670403e-07]",0.066467,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",622,0.12741,0.027958,0.031644,"[ 7.28217461e-06 -7.79281797e-05 -9.53254554e-08 -7.92892806e-09
 -6.01011787e-09  1.46871191e-06]",0.047168,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",623,0.124849,0.024947,0.029049,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.05616,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",624,0.122538,0.024904,0.028867,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.056224,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",625,0.144502,0.024226,0.028479,"[-8.24057466e-06 -8.47070541e-05 -1.66347906e-07 -7.30410286e-09
 -5.71679055e-09  1.40522941e-06]",0.076236,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",626,0.12625,0.026289,0.030148,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.056053,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",627,0.135148,0.027247,0.031237,"[ 7.28217461e-06 -7.79281797e-05 -9.53254554e-08 -7.92892806e-09
 -6.01011787e-09  1.46871191e-06]",0.066049,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",628,0.137223,0.024905,0.029023,"[ 9.09911408e-06 -3.33002865e-05  2.37061526e-08 -6.35957705e-09
 -4.20332225e-09  1.14620943e-06]",0.067177,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",629,0.134233,0.024362,0.028538,"[-1.24032480e-05 -3.92109967e-05 -6.15872763e-08 -6.06177452e-09
 -4.18127383e-09  1.04817371e-06]",0.066478,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",630,0.126679,0.026961,0.031089,"[-1.58365488e-05  6.45569592e-05  1.41147760e-07 -1.31298492e-09
 -1.04090374e-11  1.85593584e-07]",0.056461,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",631,0.135812,0.025447,0.029595,"[ 9.91756084e-06  1.39203730e-04  4.35430557e-07  1.32796363e-09
  3.76378931e-09 -1.58640879e-07]",0.066112,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",632,0.135886,0.026682,0.030858,"[-1.25940268e-05  6.40397044e-05  1.40821702e-07 -2.68168103e-09
 -1.26954026e-09  2.48678800e-07]",0.065748,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",633,0.142957,0.028681,0.032345,"[-7.23811417e-06 -3.43504078e-05 -4.59851773e-08 -5.14078017e-09
 -3.58082148e-09  1.00862180e-06]",0.073798,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",634,0.123567,0.025514,0.029682,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.05648,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",635,0.142535,0.025403,0.029363,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.072753,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",636,0.12545,0.02558,0.029714,"[ 7.28217461e-06 -7.79281797e-05 -9.53254554e-08 -7.92892806e-09
 -6.01011787e-09  1.46871191e-06]",0.056128,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",637,0.126756,0.027804,0.031582,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.05674,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",638,0.137916,0.026041,0.030139,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.066406,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",639,0.133159,0.026135,0.030152,"[1.85395188e-06 9.84339314e-05 2.88456257e-07 5.74684310e-11
 1.88724609e-09 8.08084977e-08]",0.066324,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",640,0.148334,0.023317,0.027226,"[-3.27525479e-05  1.11742140e-04  1.60576229e-07  4.75098144e-10
  1.10615065e-09 -2.90841870e-07]",0.084244,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",641,0.114753,0.025501,0.02955,"[-8.24057466e-06 -8.47070541e-05 -1.66347906e-07 -7.30410286e-09
 -5.71679055e-09  1.40522941e-06]",0.046256,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",642,0.135794,0.028117,0.031858,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.065728,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",643,0.138393,0.025466,0.029762,"[-8.24057466e-06 -8.47070541e-05 -1.66347906e-07 -7.30410286e-09
 -5.71679055e-09  1.40522941e-06]",0.066231,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",644,0.123007,0.023523,0.027596,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.05623,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",645,0.140003,0.025625,0.029838,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.069526,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",646,0.133801,0.025094,0.029281,"[-1.71957990e-05  1.17682093e-04  2.23964295e-07 -1.01705709e-10
  7.69569616e-10 -2.20485478e-07]",0.066265,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",647,0.134768,0.024548,0.028719,"[ 3.14148742e-06 -3.31932090e-05  3.05468952e-09 -6.64814263e-09
 -4.51006090e-09  1.11782443e-06]",0.066043,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",648,0.127099,0.028035,0.032021,"[-1.71957990e-05  1.17682093e-04  2.23964295e-07 -1.01705709e-10
  7.69569616e-10 -2.20485478e-07]",0.056373,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",649,0.136396,0.027101,0.03116,"[-5.46851166e-06  1.14523081e-05  7.56957646e-08 -3.52464935e-09
 -1.72654187e-09  6.76539220e-07]",0.066185,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",650,0.145237,0.02716,0.030943,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.067022,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",651,0.127876,0.026598,0.03067,"[ 7.28217461e-06 -7.79281797e-05 -9.53254554e-08 -7.92892806e-09
 -6.01011787e-09  1.46871191e-06]",0.058227,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",652,0.124925,0.025472,0.029423,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.058115,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",653,0.133994,0.025012,0.029068,"[ 9.09911408e-06 -3.33002865e-05  2.37061526e-08 -6.35957705e-09
 -4.20332225e-09  1.14620943e-06]",0.066287,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",654,0.136658,0.027995,0.031816,"[-3.60621820e-05  2.01416041e-05 -6.36353823e-08 -3.24201716e-09
 -2.69044298e-09  3.97014687e-07]",0.06683,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",655,0.135783,0.026837,0.030923,"[-2.30598916e-05  1.06135879e-04  1.61884917e-07  6.56949561e-10
  1.17608755e-09 -1.65598404e-07]",0.065757,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",656,0.125734,0.024483,0.029299,"[ 4.95475588e-06  9.92699313e-05  2.93098810e-07 -1.30486095e-09
  6.69530497e-10  1.32318925e-07]",0.057019,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",657,0.13505,0.026298,0.030328,"[-2.86861198e-07  7.16138119e-05  2.13518251e-07 -1.93916749e-09
 -2.94937622e-10  2.47100207e-07]",0.066026,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",658,0.134304,0.025229,0.029258,"[ 7.28217461e-06 -7.79281797e-05 -9.53254554e-08 -7.92892806e-09
 -6.01011787e-09  1.46871191e-06]",0.066845,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",659,0.139399,0.024795,0.028997,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.071567,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",660,0.126669,0.02851,0.032514,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.056007,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",661,0.137389,0.026284,0.030945,"[ 7.28217461e-06 -7.79281797e-05 -9.53254554e-08 -7.92892806e-09
 -6.01011787e-09  1.46871191e-06]",0.069074,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",662,0.133069,0.024342,0.028466,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.067524,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",663,0.14148,0.027061,0.031035,"[ 8.29510230e-06 -2.70032637e-05  2.93327976e-08 -5.78782431e-09
 -3.84958044e-09  1.06770920e-06]",0.07241,0
