keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",512,0.13509,0.024704,0.028694,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.06626,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",513,0.135691,0.024133,0.028802,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066181,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",514,0.125825,0.022978,0.027555,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.057664,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",515,0.134134,0.02367,0.027488,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066807,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",516,0.134325,0.024813,0.028662,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066285,0
"[[175, 210], [232, 212], [192, 216], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",517,0.134065,0.024874,0.028614,"[ 4.26156237e-04 -8.87589483e-04 -5.31469828e-06 -2.32371638e-10
 -7.13287797e-08  1.59291103e-05]",0.066147,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",518,0.135199,0.024531,0.028411,"[-2.05567376e-04  2.31090979e-04  2.42707119e-06 -4.56230723e-08
 -1.01590825e-08  1.92511894e-06]",0.066444,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",519,0.134128,0.024118,0.028776,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065741,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",520,0.13265,0.023714,0.027575,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066095,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",521,0.131887,0.023968,0.027737,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065878,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",522,0.133212,0.024938,0.028795,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065738,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",523,0.137637,0.024381,0.028177,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.06684,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [178, 218], [238, 207]]",524,0.128438,0.025407,0.032536,"[-1.23032431e-04 -6.55416191e-05 -2.42902019e-06  8.51684934e-09
 -2.63094740e-08  5.32962508e-06]",0.05571,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",525,0.1353,0.024192,0.029009,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.065954,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",526,0.137358,0.023736,0.030969,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066483,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",527,0.125696,0.023272,0.030794,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.055724,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",528,0.137196,0.024785,0.02873,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066222,0
"[[175, 210], [233, 212], [192, 216], [213, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",529,0.134797,0.024953,0.028738,"[ 4.16004210e-05  5.20310272e-04  4.22307312e-06 -4.61078734e-08
 -1.58934373e-09  1.31082473e-06]",0.066543,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 206]]",530,0.132965,0.02329,0.027254,"[-1.15465060e-04 -7.53781915e-04 -2.27971778e-06 -5.46255936e-08
 -6.23053668e-08  1.04868441e-05]",0.065963,0
"[[174, 210], [232, 212], [192, 216], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",531,0.133638,0.023839,0.028425,"[ 7.10433399e-05  5.03907498e-05  1.09234730e-06 -3.22307883e-08
 -2.29830456e-08  5.65910710e-06]",0.066222,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",532,0.125473,0.023036,0.027617,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.056237,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",533,0.133889,0.023654,0.027639,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066438,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",534,0.134483,0.025109,0.029181,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066049,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",535,0.136016,0.024942,0.02881,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066609,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",536,0.133872,0.024538,0.028362,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.0663,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",537,0.138206,0.02393,0.028428,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066063,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",538,0.12553,0.022561,0.026671,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.056269,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",539,0.140807,0.025386,0.029175,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.073126,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",540,0.125556,0.025073,0.028869,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.055971,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",541,0.133845,0.024807,0.028569,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.067132,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",542,0.134424,0.024838,0.028647,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066035,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",543,0.13638,0.023776,0.02821,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065591,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",544,0.133445,0.023718,0.027736,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066437,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",545,0.133154,0.023563,0.027489,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.065831,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",546,0.138363,0.024915,0.032095,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066354,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",547,0.132094,0.023389,0.02719,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.063154,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 206]]",548,0.131519,0.024797,0.032237,"[-1.15465060e-04 -7.53781915e-04 -2.27971778e-06 -5.46255936e-08
 -6.23053668e-08  1.04868441e-05]",0.056199,0
"[[175, 210], [233, 212], [193, 216], [213, 218], [203, 218], [215, 207], [179, 218], [238, 206]]",549,0.137126,0.025455,0.032415,"[ 1.00353156e-04 -8.20452430e-04 -1.35365620e-06 -6.67419722e-08
 -6.22695871e-08  1.19592046e-05]",0.062894,0
"[[175, 210], [233, 212], [192, 217], [213, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",550,0.12395,0.0242,0.02826,"[ 7.26550354e-06  9.88411847e-05  2.24845477e-06 -5.17120797e-08
 -2.11756999e-08  4.48724568e-06]",0.056503,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",551,0.134708,0.023763,0.027662,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066751,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",552,0.135688,0.024758,0.028566,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066766,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",553,0.134578,0.024289,0.028084,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066489,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",554,0.126476,0.024633,0.028475,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.057233,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [178, 218], [238, 207]]",555,0.133113,0.023823,0.028009,"[-5.11744010e-05 -1.07687934e-03 -5.00213632e-06 -2.33105987e-08
 -6.44543381e-08  1.38401982e-05]",0.065773,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",556,0.132618,0.022589,0.027086,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066619,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",557,0.132917,0.023971,0.027893,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066027,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",558,0.136905,0.024807,0.028707,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.067169,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",559,0.135332,0.025377,0.029387,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065856,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",560,0.137539,0.023246,0.030251,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.067826,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",561,0.124782,0.023824,0.02795,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.056521,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",562,0.131931,0.022565,0.026705,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066289,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",563,0.135075,0.024225,0.02801,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.067944,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",564,0.140037,0.02709,0.030842,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.072519,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",565,0.124844,0.024899,0.028658,"[-2.05567376e-04  2.31090979e-04  2.42707119e-06 -4.56230723e-08
 -1.01590825e-08  1.92511894e-06]",0.055956,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",566,0.133935,0.024189,0.028043,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065998,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",567,0.135735,0.024135,0.029068,"[-2.05567376e-04  2.31090979e-04  2.42707119e-06 -4.56230723e-08
 -1.01590825e-08  1.92511894e-06]",0.065997,0
"[[175, 210], [232, 212], [192, 216], [212, 218], [203, 218], [214, 207], [179, 218], [238, 206]]",568,0.133191,0.02396,0.028174,"[ 2.31281370e-04 -7.45666135e-04 -2.21033222e-06 -4.91081005e-08
 -6.86293155e-08  1.29355378e-05]",0.066394,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",569,0.133586,0.023941,0.02801,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066159,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",570,0.139628,0.024577,0.032141,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066183,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",571,0.127951,0.024937,0.032151,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.056206,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",572,0.133341,0.02324,0.027314,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065815,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",573,0.135494,0.024718,0.028874,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066318,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",574,0.134438,0.025662,0.029388,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065898,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",575,0.13322,0.025013,0.028779,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.06609,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",576,0.136583,0.025523,0.029307,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066927,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",577,0.125275,0.025167,0.029091,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.056141,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",578,0.133671,0.023201,0.027072,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066531,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",579,0.134523,0.023829,0.028109,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066683,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",580,0.137027,0.024597,0.02836,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066116,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",581,0.124547,0.023964,0.027732,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.056798,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",582,0.131561,0.024856,0.028672,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066239,0
"[[175, 210], [233, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",583,0.14444,0.023191,0.02701,"[ 1.46687959e-04 -7.19551772e-04 -4.07281566e-06 -1.32352980e-08
 -5.89843765e-08  1.22663565e-05]",0.076352,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",584,0.124974,0.023879,0.027789,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.056433,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",585,0.134944,0.023794,0.028322,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066277,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",586,0.13346,0.023988,0.02824,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066034,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",587,0.133886,0.023867,0.027903,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066326,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",588,0.13792,0.024991,0.032157,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066547,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",589,0.13793,0.023182,0.030308,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066114,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [178, 218], [238, 207]]",590,0.127061,0.02348,0.031017,"[-1.23032431e-04 -6.55416191e-05 -2.42902019e-06  8.51684934e-09
 -2.63094740e-08  5.32962508e-06]",0.055858,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",591,0.130836,0.023982,0.028232,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066304,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",592,0.133838,0.023648,0.027676,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066338,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",593,0.132617,0.023688,0.027679,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.065562,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",594,0.134384,0.024659,0.028839,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065931,0
"[[175, 210], [233, 212], [192, 217], [213, 218], [203, 218], [214, 207], [179, 218], [238, 206]]",595,0.135056,0.025529,0.029424,"[-1.89500481e-04  2.52366991e-04  5.28996727e-06 -9.82918013e-08
 -1.75312679e-08  1.38625359e-06]",0.066078,0
"[[175, 210], [233, 212], [193, 216], [213, 218], [203, 218], [215, 207], [179, 218], [238, 206]]",596,0.135384,0.023248,0.027835,"[ 1.00353156e-04 -8.20452430e-04 -1.35365620e-06 -6.67419722e-08
 -6.22695871e-08  1.19592046e-05]",0.066146,0
"[[175, 210], [233, 212], [193, 216], [213, 218], [203, 218], [215, 207], [179, 218], [238, 206]]",597,0.133277,0.025342,0.029174,"[ 1.00353156e-04 -8.20452430e-04 -1.35365620e-06 -6.67419722e-08
 -6.22695871e-08  1.19592046e-05]",0.066113,0
"[[175, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",598,0.138442,0.02547,0.032429,"[ 3.91987962e-04 -1.25629047e-03 -6.90112167e-06 -8.02709040e-09
 -8.88598047e-08  1.86803223e-05]",0.066706,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",599,0.125838,0.025152,0.02892,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.057215,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",600,0.132375,0.025313,0.029043,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066056,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",601,0.138534,0.022992,0.027011,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.072885,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [178, 218], [238, 207]]",602,0.124475,0.02344,0.02737,"[-1.23032431e-04 -6.55416191e-05 -2.42902019e-06  8.51684934e-09
 -2.63094740e-08  5.32962508e-06]",0.056095,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",603,0.140525,0.024792,0.03194,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.065606,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",604,0.139778,0.025906,0.033037,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066181,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",605,0.124029,0.025133,0.028835,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.056253,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",606,0.135358,0.024979,0.02887,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066086,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",607,0.133064,0.023111,0.027055,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066315,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",608,0.134166,0.023439,0.027835,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.06629,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",609,0.132065,0.025321,0.029136,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066084,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",610,0.136689,0.025064,0.028928,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.068206,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",611,0.124209,0.024661,0.028581,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.056062,0
