keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",896,0.136823,0.02573,0.030102,"[-7.79027250e-06 -1.45999546e-05 -1.08443474e-06  6.70622930e-09
 -1.20330532e-08  2.25311019e-06]",0.066405,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",897,0.138596,0.028194,0.031954,"[-3.43329731e-06 -7.12264282e-05 -1.43430934e-06  8.47028648e-09
 -1.38289942e-08  2.75423437e-06]",0.069143,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",898,0.12429,0.024368,0.028523,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.05648,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",899,0.136919,0.02455,0.028792,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.068152,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",900,0.134898,0.025411,0.029473,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.06684,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",901,0.135325,0.024766,0.029441,"[-3.43329731e-06 -7.12264282e-05 -1.43430934e-06  8.47028648e-09
 -1.38289942e-08  2.75423437e-06]",0.05714,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",902,0.126092,0.024875,0.029513,"[-1.02038426e-05 -6.44040092e-05 -1.45841954e-06  8.99426945e-09
 -1.37623370e-08  2.63242041e-06]",0.056363,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",903,0.135248,0.025169,0.029558,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066516,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",904,0.153137,0.024447,0.028665,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.086963,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",905,0.112248,0.024382,0.028464,"[-2.48421687e-05 -1.96540905e-05 -1.13068048e-06  7.39284036e-09
 -1.12479575e-08  2.18508772e-06]",0.046332,0
"[[166, 217], [226, 224], [187, 227], [173, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [168, 227], [193, 210]]",906,0.141588,0.027289,0.031609,"[ 3.91198395e-05  3.16929071e-06 -8.77421723e-07  5.12695088e-09
 -1.26226701e-08  2.49836188e-06]",0.068838,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",907,0.125513,0.025816,0.030058,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.056753,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",908,0.132043,0.023058,0.028074,"[-3.43329731e-06 -7.12264282e-05 -1.43430934e-06  8.47028648e-09
 -1.38289942e-08  2.75423437e-06]",0.067001,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",909,0.135803,0.025723,0.030213,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066552,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",910,0.143246,0.024921,0.028922,"[-3.43329731e-06 -7.12264282e-05 -1.43430934e-06  8.47028648e-09
 -1.38289942e-08  2.75423437e-06]",0.073363,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",911,0.124565,0.025203,0.029617,"[-1.02038426e-05 -6.44040092e-05 -1.45841954e-06  8.99426945e-09
 -1.37623370e-08  2.63242041e-06]",0.056496,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",912,0.137541,0.028189,0.032187,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066485,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",913,0.122638,0.02392,0.028042,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.056609,0
"[[166, 217], [226, 224], [187, 227], [173, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",914,0.136939,0.023051,0.027853,"[ 2.72708909e-05 -6.91034029e-05 -1.34668470e-06  7.30110292e-09
 -1.47753276e-08  2.97219415e-06]",0.066287,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",915,0.13476,0.025343,0.029804,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066168,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",916,0.137018,0.026284,0.030393,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.066114,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",917,0.128158,0.026809,0.030955,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.056606,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",918,0.143121,0.02666,0.030603,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.069887,0
"[[166, 217], [226, 225], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [167, 227], [193, 210]]",919,0.128124,0.025166,0.029858,"[ 5.59093285e-05 -1.88246941e-05 -6.11165507e-07  3.15029528e-09
 -9.81702292e-09  2.88637092e-06]",0.056669,0
"[[166, 217], [226, 224], [187, 227], [173, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",920,0.12391,0.022808,0.027344,"[ 3.52085422e-05 -4.11657300e-05 -1.26033784e-06  8.56296379e-09
 -1.33655146e-08  2.83478624e-06]",0.056249,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",921,0.134835,0.025671,0.029565,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066819,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",922,0.139135,0.027343,0.031524,"[-1.64495154e-05  5.56493594e-05 -9.25364165e-07  1.03948665e-08
 -7.88739009e-09  1.69616131e-06]",0.068531,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",923,0.13849,0.028472,0.032265,"[-2.24404195e-05  2.99336510e-05 -7.59071260e-07  5.12472082e-09
 -9.52863948e-09  1.80748117e-06]",0.068474,0
"[[166, 217], [226, 225], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [167, 227], [193, 210]]",924,0.124105,0.025751,0.030095,"[ 5.59093285e-05 -1.88246941e-05 -6.11165507e-07  3.15029528e-09
 -9.81702292e-09  2.88637092e-06]",0.056934,0
"[[166, 217], [226, 224], [187, 227], [173, 211], [229, 213], [190, 218], [183, 212], [195, 227], [210, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [168, 227], [193, 210]]",925,0.138729,0.024662,0.029415,"[ 6.99409053e-05  4.21882753e-05 -5.28030757e-07  4.98805773e-09
 -9.43143541e-09  2.48090028e-06]",0.066795,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",926,0.148351,0.026734,0.030823,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.077316,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",927,0.11681,0.028171,0.032424,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.047284,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",928,0.136751,0.027378,0.031146,"[-3.43329731e-06 -7.12264282e-05 -1.43430934e-06  8.47028648e-09
 -1.38289942e-08  2.75423437e-06]",0.066031,0
"[[166, 217], [226, 225], [187, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [235, 208], [177, 228], [203, 210], [235, 223], [220, 211], [167, 227], [193, 210]]",929,0.131213,0.025532,0.02936,"[ 5.39072318e-05  6.76648735e-05  6.55497517e-08 -1.22518165e-09
 -6.76904971e-09  2.22364039e-06]",0.062827,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",930,0.150017,0.026631,0.031337,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.08122,0
"[[166, 217], [226, 225], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [167, 227], [193, 210]]",931,0.114747,0.024253,0.02906,"[ 5.59093285e-05 -1.88246941e-05 -6.11165507e-07  3.15029528e-09
 -9.81702292e-09  2.88637092e-06]",0.046568,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 210], [167, 227], [193, 210]]",932,0.134471,0.025423,0.029891,"[ 2.58278534e-05 -5.72686402e-05 -9.33542425e-07  3.30971725e-09
 -1.25203082e-08  2.89346480e-06]",0.066449,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",933,0.135322,0.028704,0.032407,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.065838,0
"[[166, 217], [226, 224], [187, 227], [173, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [168, 227], [193, 210]]",934,0.140041,0.027685,0.03471,"[ 4.77495720e-05  7.87769818e-05 -6.72123861e-07  8.15723689e-09
 -9.25403269e-09  2.00898895e-06]",0.066817,0
"[[165, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",935,0.125397,0.025489,0.0297,"[-3.75009954e-05  9.99174473e-05 -5.83391756e-07  8.20819319e-09
 -5.50501842e-09  1.17406370e-06]",0.057485,0
"[[165, 217], [226, 225], [187, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [167, 227], [193, 210]]",936,0.140689,0.02447,0.028489,"[ 1.10628150e-05  2.59670060e-05 -3.56770545e-07  2.31274747e-09
 -6.67291146e-09  2.18461832e-06]",0.07269,0
"[[166, 217], [226, 225], [187, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [167, 227], [193, 210]]",937,0.125883,0.025062,0.029728,"[ 3.47160162e-05  3.32274094e-05 -3.07149329e-07  2.09014652e-09
 -7.24082487e-09  2.31587418e-06]",0.057328,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",938,0.134855,0.02624,0.030127,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.066157,0
"[[165, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",939,0.127698,0.026907,0.030708,"[-3.75009954e-05  9.99174473e-05 -5.83391756e-07  8.20819319e-09
 -5.50501842e-09  1.17406370e-06]",0.056991,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [167, 227], [193, 210]]",940,0.133481,0.025077,0.02927,"[ 1.29772719e-05  7.07888316e-05 -4.19496809e-07  5.24151574e-09
 -6.54235697e-09  1.82795427e-06]",0.066558,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",941,0.136827,0.025459,0.029541,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.066425,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",942,0.134163,0.025517,0.029726,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.066192,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",943,0.136692,0.026169,0.030374,"[-7.79027250e-06 -1.45999546e-05 -1.08443474e-06  6.70622930e-09
 -1.20330532e-08  2.25311019e-06]",0.067866,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",944,0.125809,0.026781,0.031314,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.056233,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",945,0.137494,0.028063,0.031823,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066124,0
"[[165, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [235, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",946,0.135039,0.025428,0.029408,"[-2.13212288e-05  8.24831904e-05 -5.99241400e-07  7.24978112e-09
 -6.82137647e-09  1.47157680e-06]",0.066373,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [235, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",947,0.144543,0.026129,0.030153,"[ 4.71664250e-06  1.40163295e-04 -1.76035551e-07  4.76300333e-09
 -5.66783320e-09  1.21881518e-06]",0.077511,0
"[[165, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [211, 210], [177, 219], [217, 225], [235, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",948,0.117809,0.025309,0.029553,"[-2.47073286e-05  1.45819516e-04 -1.71950032e-07  5.08804757e-09
 -4.51573837e-09  9.63866333e-07]",0.046109,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",949,0.134653,0.025677,0.029736,"[-1.64495154e-05  5.56493594e-05 -9.25364165e-07  1.03948665e-08
 -7.88739009e-09  1.69616131e-06]",0.066309,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",950,0.142104,0.026378,0.030581,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.068458,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",951,0.127931,0.028831,0.032504,"[ 5.07484234e-06  1.95212744e-06 -1.24417143e-06  1.15523228e-08
 -1.05532219e-08  2.28253344e-06]",0.056611,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",952,0.125906,0.02578,0.029857,"[-7.79027250e-06 -1.45999546e-05 -1.08443474e-06  6.70622930e-09
 -1.20330532e-08  2.25311019e-06]",0.056212,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",953,0.13902,0.024901,0.029003,"[-7.79027250e-06 -1.45999546e-05 -1.08443474e-06  6.70622930e-09
 -1.20330532e-08  2.25311019e-06]",0.069967,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",954,0.124121,0.024444,0.028761,"[-1.02038426e-05 -6.44040092e-05 -1.45841954e-06  8.99426945e-09
 -1.37623370e-08  2.63242041e-06]",0.057046,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",955,0.144107,0.027298,0.035274,"[-3.16091066e-05 -1.31157309e-05 -1.15647028e-06  7.92254731e-09
 -1.11913745e-08  2.06539697e-06]",0.067485,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",956,0.129696,0.026083,0.033835,"[-2.48421687e-05 -1.96540905e-05 -1.13068048e-06  7.39284036e-09
 -1.12479575e-08  2.18508772e-06]",0.058222,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",957,0.134659,0.027714,0.03151,"[-1.02038426e-05 -6.44040092e-05 -1.45841954e-06  8.99426945e-09
 -1.37623370e-08  2.63242041e-06]",0.06672,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",958,0.135056,0.025657,0.029727,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066585,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",959,0.124799,0.024946,0.029139,"[-2.48421687e-05 -1.96540905e-05 -1.13068048e-06  7.39284036e-09
 -1.12479575e-08  2.18508772e-06]",0.056918,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",960,0.133861,0.02421,0.028344,"[-2.48421687e-05 -1.96540905e-05 -1.13068048e-06  7.39284036e-09
 -1.12479575e-08  2.18508772e-06]",0.066369,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",961,0.137713,0.025744,0.029918,"[-1.02038426e-05 -6.44040092e-05 -1.45841954e-06  8.99426945e-09
 -1.37623370e-08  2.63242041e-06]",0.066192,0
