keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 213], [195, 217], [187, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [173, 226], [198, 209]]",781,0.137874,0.025841,0.029847,"[ 9.71522536e-05  1.14109235e-04  5.73490494e-07 -3.43681685e-09
  6.63124115e-10  6.28143179e-07]",0.067203,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 213], [195, 217], [187, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",782,0.135862,0.025481,0.030042,"[ 8.29060493e-05  4.40259569e-05  1.14170343e-07 -1.29857635e-09
 -1.37914419e-09  1.07035958e-06]",0.06641,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [236, 213], [195, 217], [187, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",783,0.125757,0.023601,0.028368,"[ 6.50946887e-05  3.84998170e-05  1.17341021e-09  6.31086976e-11
 -8.59465729e-10  9.54302627e-07]",0.056622,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [236, 213], [195, 217], [187, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",784,0.136883,0.027668,0.03169,"[ 4.42683816e-05  7.73346803e-05 -9.10985034e-08  3.02344063e-09
 -1.03906744e-10  4.66197467e-07]",0.06704,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [236, 213], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [242, 222], [226, 209], [173, 225], [198, 209]]",785,0.138008,0.027536,0.031369,"[ 8.81462937e-05  2.23645157e-04  1.14497523e-06 -3.10414367e-09
  6.56618529e-09 -3.60677267e-07]",0.067197,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 213], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 225], [198, 209]]",786,0.125464,0.025039,0.029044,"[ 1.10946159e-04  2.69059052e-05 -6.69107162e-08  1.46412594e-09
 -1.97381167e-09  1.39109625e-06]",0.057035,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [235, 213], [195, 217], [187, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",787,0.138316,0.025505,0.029667,"[ 8.77238811e-05  9.12383930e-05  4.67560143e-07 -3.45489475e-09
  1.71472167e-10  7.28803878e-07]",0.067642,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [236, 213], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 225], [198, 209]]",788,0.13486,0.025174,0.029913,"[ 9.30241558e-05  2.18842172e-05 -1.76460478e-07  2.81025920e-09
 -1.43011694e-09  1.27018382e-06]",0.063449,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 213], [195, 217], [187, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 225], [198, 209]]",789,0.125816,0.023751,0.028356,"[ 9.62490048e-05  9.80818710e-05  3.82563415e-07 -2.47099050e-10
  1.42422323e-09  7.48948420e-07]",0.055859,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 213], [195, 217], [187, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",790,0.141815,0.025632,0.029937,"[ 6.19998214e-05  8.21426121e-05  1.61557332e-08  1.69213325e-09
 -6.54707840e-10  5.87143190e-07]",0.073453,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [236, 213], [195, 217], [187, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [242, 222], [226, 209], [172, 226], [198, 209]]",791,0.127294,0.027912,0.031731,"[ 3.66179790e-05  1.03303906e-04  3.70478794e-07 -1.01278002e-09
  2.65113320e-09  2.00707839e-07]",0.058474,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 213], [195, 217], [187, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 225], [198, 209]]",792,0.136613,0.026154,0.030633,"[ 9.62490048e-05  9.80818710e-05  3.82563415e-07 -2.47099050e-10
  1.42422323e-09  7.48948420e-07]",0.066147,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [236, 213], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",793,0.136021,0.02411,0.028449,"[ 8.85637797e-05  3.63049357e-05  6.55213704e-08 -1.08248959e-09
 -1.69432959e-09  1.14062159e-06]",0.066686,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 213], [195, 217], [187, 210], [201, 226], [215, 218], [205, 218], [217, 208], [181, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",794,0.13301,0.025272,0.029839,"[ 6.30517807e-05  2.36284362e-05 -5.09823494e-08 -3.70815369e-10
 -1.73307700e-09  1.05476533e-06]",0.062317,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 212], [195, 217], [187, 210], [201, 226], [215, 218], [205, 218], [217, 208], [181, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",795,0.125205,0.02332,0.028172,"[ 6.71817584e-05 -2.61694547e-05 -6.16533663e-08 -3.61638039e-09
 -3.47398534e-09  1.47758564e-06]",0.056216,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [235, 213], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [241, 222], [226, 209], [172, 226], [198, 209]]",796,0.140389,0.026303,0.030354,"[ 1.26403262e-04 -6.17921967e-05  7.67764805e-08 -7.10285564e-09
 -5.50498306e-09  2.20953925e-06]",0.072357,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [236, 213], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [242, 222], [226, 209], [172, 226], [198, 209]]",797,0.127702,0.02808,0.031806,"[ 7.15714857e-05 -4.08230356e-06  2.52963879e-08 -2.27319577e-09
 -1.39751832e-09  1.30553132e-06]",0.058519,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 213], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 225], [198, 209]]",798,0.133976,0.02478,0.028799,"[ 1.31439466e-04 -1.01631731e-05  3.49315421e-08 -1.52799143e-09
 -2.66162465e-09  1.86273871e-06]",0.067573,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 213], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",799,0.136333,0.02597,0.030098,"[ 8.08518421e-05  3.20558018e-05 -2.78594185e-07  2.73685311e-09
 -3.07949941e-09  1.12211904e-06]",0.06665,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [236, 213], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [241, 222], [226, 209], [172, 225], [198, 209]]",800,0.15452,0.024921,0.029077,"[ 9.62606203e-05 -2.47763559e-05 -2.18705614e-07  2.97350115e-10
 -3.07496344e-09  1.64998909e-06]",0.083367,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [241, 222], [226, 209], [172, 226], [198, 209]]",801,0.106897,0.025632,0.030409,"[ 1.05046816e-04 -1.20208227e-04 -3.77139812e-07 -5.26872728e-09
 -8.03661565e-09  2.48942344e-06]",0.036029,0
"[[171, 216], [232, 223], [192, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [241, 222], [226, 209], [172, 226], [198, 209]]",802,0.135947,0.027092,0.030897,"[ 8.93537995e-05 -3.67436819e-05 -1.25662157e-07 -4.48799066e-09
 -5.82070301e-09  1.68226601e-06]",0.066325,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 217], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [241, 222], [226, 209], [172, 225], [198, 209]]",803,0.135184,0.028047,0.031826,"[ 9.12090667e-05 -2.83740866e-05 -2.65648337e-07 -6.88176952e-10
 -4.72649413e-09  1.62372815e-06]",0.066801,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [242, 222], [226, 209], [172, 225], [198, 209]]",804,0.134697,0.024451,0.028555,"[ 6.84566184e-05  3.57345507e-05  1.69861119e-07 -2.47434765e-09
 -9.93763136e-10  9.33897544e-07]",0.067358,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [236, 213], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",805,0.125197,0.025251,0.029571,"[ 8.67874438e-05 -7.20987471e-05 -1.21497145e-07 -4.75194637e-09
 -4.22215789e-09  1.92637743e-06]",0.056925,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [236, 213], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [242, 222], [226, 209], [172, 225], [198, 209]]",806,0.136701,0.025335,0.029751,"[ 6.76702076e-05  4.14151234e-05  1.60772107e-07 -8.30592913e-10
  4.99613134e-10  8.84067879e-07]",0.065899,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [236, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 225], [198, 209]]",807,0.135812,0.0265,0.030151,"[ 5.82398292e-05 -4.41069543e-05 -4.33827400e-07  1.14509208e-09
 -3.46442746e-09  1.44981878e-06]",0.067134,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [236, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [242, 222], [226, 209], [172, 225], [198, 209]]",808,0.134331,0.026901,0.030694,"[ 5.10241660e-05  2.53178310e-05  1.85853079e-08 -8.99522973e-10
 -7.02288296e-10  8.59353312e-07]",0.066376,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [236, 213], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 225], [198, 209]]",809,0.139691,0.027602,0.031943,"[ 1.00042146e-04 -1.96565756e-05  1.41399422e-07 -3.74731343e-09
 -1.49147589e-09  1.61671964e-06]",0.066509,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [236, 213], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",810,0.125331,0.024547,0.028569,"[ 7.47572410e-05 -4.96751533e-05 -1.94380569e-08 -4.67254708e-09
 -3.00501581e-09  1.67643639e-06]",0.056078,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [241, 222], [226, 209], [172, 225], [198, 209]]",811,0.134808,0.025503,0.029655,"[ 9.76495205e-05 -3.20756685e-05 -2.19989377e-07 -1.31347183e-09
 -4.66452727e-09  1.71765411e-06]",0.066882,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [236, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 225], [198, 209]]",812,0.133925,0.024463,0.028957,"[ 5.82398292e-05 -4.41069543e-05 -4.33827400e-07  1.14509208e-09
 -3.46442746e-09  1.44981878e-06]",0.06591,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [236, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",813,0.139409,0.027066,0.030947,"[ 3.78692500e-05 -2.67262532e-05 -2.40211973e-07 -1.92769695e-09
 -3.40899611e-09  1.16696114e-06]",0.066574,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [236, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",814,0.122518,0.024597,0.028474,"[ 4.52144359e-05 -9.50154865e-05 -6.86360538e-07  1.02353792e-10
 -6.13284042e-09  1.74951478e-06]",0.05656,0
"[[171, 216], [232, 223], [192, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 225], [198, 209]]",815,0.136934,0.025915,0.029964,"[ 8.04988351e-05  1.44392630e-05  7.78832805e-08 -2.62069869e-09
 -2.15989463e-09  1.17526298e-06]",0.067187,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [236, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",816,0.140746,0.025832,0.030173,"[ 4.59655245e-05 -1.57021175e-04 -1.11237640e-06  2.30106692e-09
 -8.34786566e-09  2.22857196e-06]",0.068974,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [236, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",817,0.124435,0.025381,0.029455,"[ 4.59655245e-05 -1.57021175e-04 -1.11237640e-06  2.30106692e-09
 -8.34786566e-09  2.22857196e-06]",0.056952,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [241, 222], [226, 209], [172, 226], [198, 209]]",818,0.135081,0.024995,0.02939,"[ 8.46032637e-05 -8.36323616e-05 -4.78072047e-07 -2.32612924e-09
 -7.36716917e-09  2.02218896e-06]",0.066304,0
"[[171, 216], [232, 223], [192, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",819,0.138113,0.028004,0.031815,"[ 6.79245189e-05 -1.00475502e-04 -6.15642347e-07 -1.38485240e-09
 -7.11581973e-09  1.96727900e-06]",0.067343,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [236, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",820,0.126032,0.026708,0.031478,"[ 7.09232962e-05 -1.49539337e-04 -6.82536911e-07 -2.66536357e-09
 -7.59262963e-09  2.37587892e-06]",0.056213,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [236, 213], [196, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [183, 227], [209, 208], [242, 222], [226, 209], [173, 226], [198, 209]]",821,0.137683,0.026107,0.033523,"[ 1.19196577e-04 -1.89261343e-05  2.70208021e-07 -7.11020155e-09
 -3.37328029e-09  1.72881875e-06]",0.065987,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [236, 213], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",822,0.124341,0.02496,0.028993,"[ 8.16903216e-05 -1.18005392e-04 -4.65706667e-07 -2.64546430e-09
 -5.71577382e-09  2.25557855e-06]",0.056302,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [236, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",823,0.134675,0.025778,0.030814,"[ 7.09232962e-05 -1.49539337e-04 -6.82536911e-07 -2.66536357e-09
 -7.59262963e-09  2.37587892e-06]",0.065591,0
"[[171, 216], [232, 223], [192, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",824,0.136164,0.025319,0.030052,"[ 6.79245189e-05 -1.00475502e-04 -6.15642347e-07 -1.38485240e-09
 -7.11581973e-09  1.96727900e-06]",0.066289,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",825,0.140243,0.027493,0.034892,"[ 6.25684594e-05 -8.50226858e-05 -5.38858745e-07 -1.44747458e-09
 -6.44082543e-09  1.82670625e-06]",0.06604,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",826,0.124382,0.025911,0.029997,"[ 8.82306794e-05 -1.38698723e-04 -5.29556401e-07 -4.23356749e-09
 -7.86142106e-09  2.44606297e-06]",0.056611,0
"[[171, 216], [232, 223], [192, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [172, 226], [198, 209]]",827,0.139479,0.025786,0.033215,"[ 6.79245189e-05 -1.00475502e-04 -6.15642347e-07 -1.38485240e-09
 -7.11581973e-09  1.96727900e-06]",0.06703,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [241, 222], [226, 209], [172, 226], [198, 209]]",828,0.135505,0.024217,0.028303,"[ 9.26666560e-05 -2.14777899e-04 -1.35664111e-06  1.94150124e-09
 -1.23351683e-08  3.09005465e-06]",0.066826,0
"[[171, 216], [232, 223], [192, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [241, 222], [226, 209], [172, 226], [198, 209]]",829,0.125272,0.024668,0.028794,"[ 9.73303580e-05 -1.68072077e-04 -1.00560717e-06 -2.12531453e-10
 -1.07924843e-08  2.75084848e-06]",0.057089,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [241, 222], [226, 209], [172, 226], [198, 209]]",830,0.143241,0.027858,0.031836,"[ 9.26666560e-05 -2.14777899e-04 -1.35664111e-06  1.94150124e-09
 -1.23351683e-08  3.09005465e-06]",0.073326,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [235, 212], [195, 217], [188, 210], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 208], [242, 222], [226, 209], [173, 226], [198, 209]]",831,0.122072,0.023837,0.028175,"[ 1.02604059e-04 -7.10014571e-05 -8.52586496e-08 -6.31193606e-09
 -5.91208291e-09  2.02307786e-06]",0.055958,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 212], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 208], [241, 222], [226, 209], [172, 226], [198, 209]]",832,0.140718,0.025848,0.029938,"[ 8.87167425e-05 -6.53074324e-05 -3.28693287e-07 -3.09309978e-09
 -6.47760140e-09  1.93576530e-06]",0.073092,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 212], [195, 217], [188, 211], [200, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",833,0.123473,0.026066,0.030146,"[ 8.59612711e-05 -6.28466965e-05 -6.22223371e-07  1.50239868e-09
 -6.49323016e-09  1.91793447e-06]",0.05615,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 212], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",834,0.135862,0.02524,0.029346,"[ 8.52387604e-05 -1.87880577e-05 -2.82756620e-07 -6.62359455e-10
 -4.84280690e-09  1.55515272e-06]",0.066076,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 212], [195, 217], [188, 211], [200, 226], [215, 218], [205, 218], [217, 208], [181, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",835,0.135457,0.025338,0.02962,"[ 4.92228533e-05 -2.85673962e-05 -7.77740606e-07  5.11446459e-09
 -5.36601341e-09  1.34628227e-06]",0.066588,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [235, 213], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [218, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 209], [241, 222], [226, 209], [173, 226], [198, 209]]",836,0.139456,0.027229,0.03102,"[ 1.28546670e-04 -1.92454000e-05 -2.35728680e-07 -3.78247251e-10
 -5.11330256e-09  1.88010109e-06]",0.066341,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 213], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",837,0.126404,0.025508,0.030639,"[ 1.01634448e-04 -5.40403895e-06 -1.74568306e-07 -2.94022099e-10
 -3.76820222e-09  1.59906029e-06]",0.056834,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 212], [195, 217], [188, 211], [200, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",838,0.133048,0.024947,0.029084,"[ 8.59612711e-05 -6.28466965e-05 -6.22223371e-07  1.50239868e-09
 -6.49323016e-09  1.91793447e-06]",0.066499,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [235, 213], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [173, 226], [198, 209]]",839,0.133781,0.026636,0.03078,"[ 1.21061488e-04  1.12557632e-04  6.41800279e-07 -4.59812042e-09
 -1.64756953e-10  8.12936925e-07]",0.065997,0
"[[171, 216], [232, 224], [192, 226], [177, 210], [235, 213], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [209, 209], [241, 222], [226, 209], [173, 226], [198, 209]]",840,0.134775,0.024985,0.029009,"[ 1.28226937e-04  4.63282242e-05  2.16956050e-07 -2.72262664e-09
 -2.77246937e-09  1.37731481e-06]",0.066074,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 213], [195, 217], [188, 211], [200, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",841,0.133924,0.024938,0.029392,"[ 8.16059223e-05 -1.29647885e-05 -6.27416409e-07  4.97209229e-09
 -4.77317818e-09  1.49267799e-06]",0.065777,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 212], [195, 217], [188, 211], [200, 226], [215, 218], [205, 218], [217, 208], [181, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",842,0.137642,0.028014,0.031793,"[ 4.92228533e-05 -2.85673962e-05 -7.77740606e-07  5.11446459e-09
 -5.36601341e-09  1.34628227e-06]",0.066441,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 213], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",843,0.122821,0.023363,0.028297,"[ 8.08518421e-05  3.20558018e-05 -2.78594185e-07  2.73685311e-09
 -3.07949941e-09  1.12211904e-06]",0.056018,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 212], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",844,0.133918,0.024656,0.028756,"[ 8.52387604e-05 -1.87880577e-05 -2.82756620e-07 -6.62359455e-10
 -4.84280690e-09  1.55515272e-06]",0.066366,0
"[[171, 216], [232, 224], [191, 226], [177, 210], [235, 213], [195, 217], [188, 211], [201, 226], [215, 218], [205, 218], [217, 208], [182, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",845,0.149078,0.023307,0.027531,"[ 1.01634448e-04 -5.40403895e-06 -1.74568306e-07 -2.94022099e-10
 -3.76820222e-09  1.59906029e-06]",0.08141,0
"[[171, 216], [232, 223], [191, 226], [177, 210], [235, 212], [195, 217], [187, 211], [200, 226], [215, 218], [205, 218], [217, 208], [181, 218], [223, 224], [241, 207], [182, 227], [208, 209], [241, 222], [226, 209], [172, 226], [198, 209]]",846,0.126344,0.023902,0.027969,"[ 3.04572233e-05  2.13937970e-05 -4.83747468e-07  4.07481392e-09
 -2.94599503e-09  8.12804614e-07]",0.057786,0
