keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera
"[[612, 294], [624, 394], [708, 336], [796, 340]]",goal keypoints
"[[868, 296], [876, 406], [978, 342], [1076, 340]]",39,0.119826,"[ 1.35737475e-01 -1.13050551e-02 -1.54714118e-04  8.75545935e-07
  8.77578637e-09 -2.83282156e-04]",0.098152
"[[864, 294], [872, 410], [974, 338], [1072, 340]]",40,0.071295,"[ 9.70103016e-02 -3.46353549e-02 -2.30629515e-04  7.48664991e-07
 -4.08112106e-07 -1.92111320e-04]",0.046747
"[[860, 292], [872, 408], [974, 342], [1078, 350]]",41,0.062529,"[ 1.30776764e-01 -5.27460664e-02 -1.25641928e-04  6.92654775e-08
  1.93919414e-07  1.10856004e-04]",0.038537
"[[858, 296], [868, 410], [968, 338], [1070, 346]]",42,0.071936,"[ 1.14913420e-01 -3.24928767e-02 -1.68182855e-04  4.74102694e-07
 -6.62882314e-08 -1.22001218e-04]",0.047183
"[[858, 298], [866, 410], [966, 338], [1066, 340]]",43,0.061616,"[ 1.04874860e-01 -9.75914779e-03 -1.98496870e-04  9.48813933e-07
 -2.17316874e-07 -3.71810069e-04]",0.037654
"[[856, 298], [866, 408], [968, 344], [1064, 342]]",44,0.071294,"[ 1.29258971e-01 -8.41298702e-03 -1.44555956e-04  7.16926696e-07
  2.27200173e-08 -2.86002026e-04]",0.047
"[[854, 298], [860, 406], [960, 342], [1060, 340]]",45,0.061736,"[ 1.27838127e-01 -1.36531130e-03 -1.53078106e-04  1.14466216e-06
  2.77560533e-08 -3.55216213e-04]",0.037719
"[[850, 294], [856, 410], [958, 338], [1058, 342]]",46,0.072215,"[ 8.56520929e-02 -4.19386017e-02 -2.33404573e-04  8.26294854e-07
 -3.98954605e-07 -1.17718713e-04]",0.048184
"[[848, 298], [852, 410], [958, 344], [1062, 352]]",47,0.061985,"[ 1.12818904e-01 -4.07918035e-02 -1.57120540e-04  8.90272616e-07
  1.77353839e-07  1.03655514e-05]",0.03755
"[[844, 294], [852, 410], [958, 340], [1060, 344]]",48,0.072352,"[ 8.40676189e-02 -3.94779811e-02 -1.98628528e-04  7.21874574e-07
 -7.29224759e-08 -1.32287449e-04]",0.048795
"[[844, 298], [852, 408], [952, 338], [1048, 350]]",49,0.06254,"[ 1.28977470e-01 -3.67354343e-02 -1.47233876e-04  5.24889036e-07
 -9.52782119e-08  2.64937994e-05]",0.03682
"[[840, 296], [848, 406], [948, 338], [1048, 342]]",50,0.07414,"[ 1.13554133e-01 -1.64914451e-02 -1.51213454e-04  8.20147096e-07
  1.28278803e-08 -2.36088651e-04]",0.049498
"[[838, 298], [844, 410], [946, 338], [1044, 348]]",51,0.061134,"[ 9.95261912e-02 -3.74582210e-02 -1.91465090e-04  7.91707145e-07
 -2.21827958e-07 -5.37290335e-05]",0.036739
"[[836, 296], [842, 410], [946, 344], [1050, 344]]",52,0.061017,"[ 8.43449286e-02 -3.07579117e-02 -1.90741496e-04  9.33550282e-07
 -2.60013400e-08 -1.73022258e-04]",0.037416
"[[832, 296], [842, 410], [942, 340], [1042, 344]]",53,0.081077,"[ 9.12070731e-02 -2.93261909e-02 -1.78223990e-04  5.49430278e-07
 -1.51517018e-07 -1.59314938e-04]",0.053512
"[[828, 298], [836, 408], [936, 340], [1036, 344]]",54,0.118896,"[ 1.02612191e-01 -1.53290385e-02 -1.52676277e-04  8.30102744e-07
  7.84039254e-09 -2.34555546e-04]",0.096823
"[[824, 296], [834, 412], [932, 338], [1040, 354]]",55,0.070675,"[ 9.04964392e-02 -5.41421289e-02 -1.49377697e-04  1.03947208e-07
  4.64697450e-08  1.17631602e-04]",0.047439
"[[824, 296], [832, 408], [932, 340], [1032, 342]]",56,0.073238,"[ 8.85930593e-02 -2.27100164e-02 -1.76440308e-04  8.00929004e-07
 -1.27405014e-07 -2.12052374e-04]",0.048979
"[[820, 298], [828, 410], [932, 344], [1034, 350]]",57,0.063223,"[ 9.42674945e-02 -3.16853280e-02 -1.41414500e-04  6.63066580e-07
  1.83849477e-07 -6.58545025e-05]",0.038628
"[[818, 298], [824, 410], [926, 344], [1032, 352]]",58,0.063552,"[ 9.44296725e-02 -3.71388905e-02 -1.38959636e-04  7.05039463e-07
  2.18622402e-07  2.85311290e-06]",0.038169
"[[816, 296], [824, 412], [922, 344], [1024, 344]]",59,0.065531,"[ 6.72352156e-02 -3.77070078e-02 -2.11001109e-04  6.37405962e-07
 -3.51509486e-07 -1.01184981e-04]",0.038554
"[[812, 298], [822, 412], [922, 340], [1022, 344]]",60,0.081288,"[ 6.70706354e-02 -2.40922179e-02 -1.92093898e-04  6.49227265e-07
 -2.13618899e-07 -2.31487169e-04]",0.053425
"[[806, 298], [816, 408], [918, 342], [1022, 354]]",61,0.120243,"[ 1.06120731e-01 -3.14542710e-02 -8.21118197e-05  3.61070914e-07
  4.77404532e-07  1.97650922e-05]",0.097849
"[[804, 298], [814, 412], [916, 342], [1014, 344]]",62,0.062415,"[ 6.05668351e-02 -2.50644915e-02 -1.92996483e-04  6.75574144e-07
 -2.08269426e-07 -2.19948796e-04]",0.038434
"[[804, 298], [812, 412], [912, 344], [1018, 346]]",63,0.070869,"[ 6.24078388e-02 -2.61688658e-02 -1.76615963e-04  7.65373882e-07
 -5.66014152e-09 -1.91416252e-04]",0.047072
"[[800, 298], [810, 410], [910, 342], [1010, 344]]",64,0.072273,"[ 7.05167219e-02 -1.83103208e-02 -1.61949702e-04  6.76889326e-07
 -4.34575575e-08 -2.37557897e-04]",0.043546
"[[796, 296], [806, 412], [906, 340], [1008, 344]]",65,0.060185,"[ 4.76728605e-02 -3.41037112e-02 -2.00498776e-04  5.65756011e-07
 -2.35507702e-07 -1.65226146e-04]",0.036443
"[[796, 300], [804, 412], [906, 344], [1010, 346]]",66,0.061373,"[ 5.90824032e-02 -1.60461839e-02 -1.67830709e-04  9.14134878e-07
  7.52779993e-08 -2.75529867e-04]",0.03781
"[[792, 298], [802, 410], [904, 346], [1002, 344]]",67,0.069541,"[ 6.49052758e-02 -2.00517024e-02 -1.60655251e-04  6.73298500e-07
 -2.90456177e-08 -2.10038227e-04]",0.046305
"[[790, 300], [802, 410], [902, 342], [1006, 346]]",68,0.070572,"[ 7.28615376e-02 -3.81057532e-03 -1.12070801e-04  6.18256245e-07
  3.38398789e-07 -3.37735827e-04]",0.046363
"[[788, 298], [798, 412], [896, 342], [996, 350]]",69,0.061237,"[ 6.50976415e-02 -3.92350522e-02 -1.64170931e-04  3.39397339e-07
 -1.67626654e-07  6.04546881e-06]",0.036902
"[[786, 298], [796, 410], [894, 342], [998, 352]]",70,0.072512,"[ 7.75672007e-02 -3.41226267e-02 -1.17597637e-04  3.15730805e-07
  1.80511061e-07  9.65842580e-06]",0.047204
"[[782, 298], [792, 412], [894, 344], [998, 346]]",71,0.070682,"[ 4.48675706e-02 -2.44966853e-02 -1.66854003e-04  6.67838012e-07
  6.33709459e-08 -2.13864643e-04]",0.044411
"[[780, 298], [792, 412], [890, 346], [988, 352]]",72,0.061256,"[ 7.15071758e-02 -4.07485245e-02 -1.35513173e-04  7.96551325e-08
 -7.32517481e-08  8.43122921e-05]",0.036719
"[[778, 298], [788, 412], [886, 342], [992, 354]]",73,0.060575,"[ 6.21248927e-02 -4.24131547e-02 -1.31331816e-04  2.20749423e-07
  1.30261972e-07  6.47078020e-05]",0.037461
"[[776, 300], [786, 412], [884, 346], [984, 350]]",74,0.072054,"[ 6.34702646e-02 -2.68796112e-02 -1.42485875e-04  4.56052344e-07
 -2.40272429e-08 -6.79581430e-05]",0.046798
"[[774, 300], [784, 410], [884, 346], [986, 354]]",75,0.063228,"[ 7.89743437e-02 -2.69986615e-02 -9.19865117e-05  3.86059400e-07
  3.50447049e-07  3.98043940e-06]",0.038559
"[[770, 300], [780, 412], [882, 346], [986, 348]]",76,0.073916,"[ 4.54571410e-02 -1.74749032e-02 -1.41932231e-04  7.05249095e-07
  2.15328077e-07 -2.28812675e-04]",0.048218
"[[768, 298], [778, 412], [880, 348], [982, 348]]",77,0.06148,"[ 4.11306430e-02 -3.10360717e-02 -1.58549210e-04  5.47394972e-07
  4.83422739e-08 -1.03148296e-04]",0.038665
"[[766, 300], [776, 412], [874, 346], [982, 348]]",78,0.065889,"[ 4.50352680e-02 -1.50038477e-02 -1.32329820e-04  6.60153149e-07
  2.51832803e-07 -2.38538124e-04]",0.038016
"[[764, 300], [772, 412], [874, 346], [976, 348]]",79,0.072388,"[ 3.80095781e-02 -2.34484892e-02 -1.64308731e-04  8.30937012e-07
  4.17927472e-08 -1.73067186e-04]",0.048303
"[[760, 300], [772, 410], [870, 346], [976, 348]]",80,0.062569,"[ 5.55904286e-02 -7.11125979e-03 -9.33451910e-05  5.19274606e-07
  4.34305126e-07 -2.61033378e-04]",0.036803
"[[760, 300], [770, 412], [868, 346], [966, 352]]",81,0.062826,"[ 5.53912575e-02 -3.35345084e-02 -1.39173550e-04  3.44670475e-07
 -7.26160053e-08  2.93171528e-05]",0.03874
"[[756, 300], [766, 412], [866, 346], [968, 354]]",82,0.074671,"[ 5.09564761e-02 -3.29517168e-02 -1.20807561e-04  3.69077789e-07
  1.85987309e-07  1.73509635e-05]",0.049016
"[[754, 300], [766, 412], [862, 346], [966, 354]]",83,0.060925,"[ 5.74860941e-02 -2.82944827e-02 -9.70427945e-05  1.29904631e-07
  2.44635912e-07  5.36042607e-06]",0.038095
"[[752, 300], [764, 412], [858, 346], [958, 352]]",84,0.073293,"[ 5.65115783e-02 -2.89500658e-02 -1.15796182e-04  1.04539094e-07
 -1.81746065e-08  1.77801028e-05]",0.047225
"[[750, 300], [762, 412], [860, 344], [958, 348]]",85,0.062378,"[ 3.80857832e-02 -2.14756301e-02 -1.44743927e-04  3.94123461e-07
 -6.86419091e-08 -1.49024790e-04]",0.038638
"[[746, 300], [760, 412], [858, 348], [952, 352]]",86,0.063688,"[ 5.41086422e-02 -2.87613010e-02 -1.09396072e-04 -2.06736845e-08
 -7.33958710e-09  2.53124609e-05]",0.037043
"[[744, 300], [758, 412], [852, 346], [958, 354]]",87,0.071059,"[ 5.36798287e-02 -2.27856396e-02 -7.41348558e-05 -4.65830955e-08
  3.66902191e-07 -3.25892381e-05]",0.047381
"[[742, 300], [752, 414], [852, 344], [954, 354]]",88,0.062357,"[ 2.54253668e-02 -3.95930379e-02 -1.52655977e-04  3.47091853e-07
 -4.50924607e-09  2.69001880e-05]",0.038061
"[[738, 302], [750, 412], [850, 348], [950, 348]]",89,0.073447,"[ 3.11399828e-02 -7.29749981e-03 -1.19613197e-04  5.90504882e-07
  2.20540813e-07 -2.71586003e-04]",0.049344
"[[736, 302], [748, 412], [846, 346], [944, 352]]",90,0.064396,"[ 4.15831382e-02 -1.81290010e-02 -1.08845421e-04  3.34713156e-07
  1.33978933e-07 -9.70240218e-05]",0.039217
"[[734, 302], [746, 414], [842, 348], [942, 348]]",91,0.062145,"[ 2.21327699e-02 -1.47361858e-02 -1.46784692e-04  4.55473213e-07
 -7.72656019e-08 -2.09639948e-04]",0.038469
"[[732, 302], [744, 414], [840, 348], [944, 354]]",92,0.072163,"[ 3.28431301e-02 -2.24733378e-02 -1.07326336e-04  2.32719981e-07
  2.10680685e-07 -6.37887778e-05]",0.046855
"[[730, 302], [740, 412], [838, 346], [938, 348]]",93,0.062539,"[ 2.20721031e-02 -1.23535331e-02 -1.41125006e-04  7.07141827e-07
  3.19049658e-08 -2.26278827e-04]",0.038395
"[[726, 302], [740, 414], [836, 348], [938, 354]]",94,0.064542,"[ 3.19346735e-02 -2.03224189e-02 -9.49064511e-05  5.84957514e-08
  2.31608430e-07 -7.07174592e-05]",0.038643
"[[724, 302], [736, 416], [834, 348], [934, 348]]",95,0.070397,"[ 1.39035725e-04 -2.04873173e-02 -1.73460492e-04  4.88881439e-07
 -1.77276961e-07 -2.11748008e-04]",0.047134
"[[722, 302], [734, 412], [832, 346], [930, 354]]",96,0.062552,"[ 3.36274535e-02 -2.24750057e-02 -1.00410841e-04  2.46172655e-07
  1.69810724e-07 -2.77864524e-05]",0.037195
"[[720, 302], [732, 414], [832, 346], [928, 354]]",97,0.070221,"[ 1.88962984e-02 -2.98946299e-02 -1.34273397e-04  2.62223133e-07
 -2.37083563e-08 -7.92616425e-06]",0.046988
"[[720, 302], [732, 416], [828, 346], [932, 350]]",98,0.0614,"[ 2.96402981e-04 -2.15134910e-02 -1.56855371e-04  3.99194316e-07
 -5.32665032e-08 -1.85172186e-04]",0.036507
"[[718, 302], [730, 414], [826, 346], [924, 352]]",99,0.071266,"[ 1.76237677e-02 -2.52026101e-02 -1.36009069e-04  2.46210343e-07
 -1.05277052e-07 -5.36124598e-05]",0.04757
"[[716, 302], [728, 414], [826, 346], [922, 354]]",100,0.064309,"[ 1.86475829e-02 -3.05982498e-02 -1.33082628e-04  1.92351922e-07
 -8.95911100e-08  1.82786639e-05]",0.03798
"[[716, 302], [726, 414], [826, 346], [928, 356]]",101,0.071537,"[ 1.31644322e-02 -3.22650247e-02 -1.27853247e-04  3.89149375e-07
  1.56793324e-07  1.19212142e-05]",0.047127
"[[712, 302], [726, 414], [822, 346], [920, 354]]",102,0.064874,"[ 2.00339823e-02 -2.50359913e-02 -1.09244479e-04  3.92235905e-09
  3.88016310e-08 -2.11161213e-05]",0.03786
"[[710, 302], [722, 414], [820, 348], [922, 356]]",103,0.062646,"[ 1.61291211e-02 -2.78065310e-02 -1.04716577e-04  1.79402603e-07
  2.28426548e-07  6.12551391e-06]",0.037941
"[[708, 302], [718, 414], [818, 346], [914, 354]]",104,0.071603,"[ 5.37683710e-03 -3.42557683e-02 -1.52184925e-04  4.12131729e-07
 -1.34108618e-07  2.98897594e-05]",0.046967
"[[706, 302], [720, 414], [816, 348], [918, 350]]",105,0.059997,"[ 4.05323164e-03 -1.32404762e-02 -1.15401081e-04  2.54325352e-07
  1.53164576e-07 -2.03932958e-04]",0.03734
"[[704, 304], [714, 416], [812, 346], [916, 350]]",106,0.071894,"[-1.57151456e-02 -1.47456775e-02 -1.63428641e-04  7.44859336e-07
  1.33562931e-09 -2.63079894e-04]",0.046832
"[[702, 304], [714, 414], [812, 348], [916, 352]]",107,0.063356,"[ 2.10008341e-03 -7.54925252e-03 -1.06475049e-04  5.36854537e-07
  3.42431995e-07 -2.46868632e-04]",0.0405
"[[702, 304], [714, 416], [810, 348], [914, 352]]",108,0.071406,"[-5.37060337e-03 -1.42536271e-02 -1.31866648e-04  4.39113335e-07
  1.09761958e-07 -2.03974585e-04]",0.047092
"[[702, 304], [712, 416], [812, 350], [908, 354]]",109,0.06345,"[-2.48492507e-03 -2.81194321e-02 -1.56964599e-04  4.96100811e-07
 -1.48083765e-07 -2.89107432e-05]",0.037332
"[[702, 304], [712, 416], [810, 348], [912, 356]]",110,0.062555,"[-6.19392337e-04 -2.73000961e-02 -1.36173641e-04  4.25509033e-07
  5.88682528e-08 -3.01001677e-05]",0.037497
"[[702, 304], [714, 416], [812, 348], [910, 350]]",111,0.071276,"[-9.24272596e-03 -1.56993372e-02 -1.57016107e-04  5.09363714e-07
 -1.24465724e-07 -2.10600186e-04]",0.047102
"[[702, 302], [714, 414], [812, 348], [916, 350]]",112,0.061996,"[-6.67103606e-03 -1.51664256e-02 -1.29836080e-04  5.01799317e-07
  1.89449965e-07 -2.18081043e-04]",0.037256
"[[702, 302], [716, 414], [812, 348], [910, 354]]",113,0.083889,"[ 1.32261422e-02 -2.42428064e-02 -1.04350544e-04 -3.31916090e-09
  6.79154020e-08 -1.50533774e-05]",0.054103
"[[702, 304], [714, 416], [812, 346], [910, 348]]",114,0.119812,"[-1.58213539e-02 -1.25733434e-02 -1.70918066e-04  6.13019057e-07
 -1.90183264e-07 -2.84494388e-04]",0.096795
"[[700, 304], [714, 414], [810, 348], [906, 348]]",115,0.06076,"[ 1.46181186e-03 -3.95336828e-03 -1.26063609e-04  3.82271106e-07
 -3.43423211e-08 -2.85303104e-04]",0.037919
"[[698, 304], [712, 414], [810, 348], [908, 350]]",116,0.070754,"[ 3.76519944e-04 -5.38983125e-03 -1.12458917e-04  3.88058440e-07
  1.60612507e-07 -2.67793037e-04]",0.047245
"[[698, 304], [712, 414], [808, 348], [906, 350]]",117,0.071214,"[ 3.37141113e-03 -5.80177149e-03 -1.11345221e-04  3.22603888e-07
  9.55666585e-08 -2.45360524e-04]",0.0475
"[[698, 304], [710, 416], [808, 348], [910, 356]]",118,0.05987,"[-1.24091254e-03 -2.31604707e-02 -1.19091392e-04  2.81372302e-07
  1.63982944e-07 -6.63700747e-05]",0.037186
"[[698, 304], [710, 416], [808, 348], [906, 350]]",119,0.071564,"[-1.27662782e-02 -1.58482741e-02 -1.57244726e-04  5.11668116e-07
 -1.26021049e-07 -2.10109106e-04]",0.048278
"[[698, 304], [710, 414], [806, 348], [906, 350]]",120,0.05975,"[-9.54657304e-04 -8.19151853e-03 -1.25060504e-04  5.13112744e-07
  6.81160835e-08 -2.36542760e-04]",0.036398
"[[698, 304], [708, 416], [808, 348], [904, 354]]",121,0.070598,"[-7.94320536e-03 -2.88013340e-02 -1.61844762e-04  5.11004329e-07
 -1.76398143e-07 -3.60368983e-05]",0.047264
"[[698, 304], [710, 414], [806, 348], [904, 354]]",122,0.070164,"[ 1.03253638e-02 -1.75429695e-02 -1.09523838e-04  2.81975954e-07
  6.61430905e-08 -7.14694552e-05]",0.046295
