keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[184, 209], [244, 213], [203, 217], [224, 218], [214, 218], [226, 208], [189, 217], [249, 206]]",767,0.13527,0.023892,0.028376,"[ 2.08128560e-04 -1.49170584e-04  4.88277792e-07 -1.93617832e-08
 -2.43192904e-09  1.65412897e-06]",0.066539,0
"[[184, 209], [244, 213], [203, 217], [224, 218], [214, 218], [226, 208], [189, 217], [249, 206]]",768,0.131565,0.02332,0.027216,"[ 2.08128560e-04 -1.49170584e-04  4.88277792e-07 -1.93617832e-08
 -2.43192904e-09  1.65412897e-06]",0.066457,0
"[[184, 209], [244, 213], [203, 217], [224, 218], [214, 218], [226, 209], [189, 218], [249, 206]]",769,0.133772,0.024199,0.028222,"[ 1.74926015e-04 -5.70656196e-05  6.30709738e-07 -1.75962709e-08
 -3.38848426e-10  7.15667182e-07]",0.06635,0
"[[184, 209], [244, 213], [203, 217], [224, 218], [214, 218], [226, 208], [189, 218], [249, 206]]",770,0.135246,0.025581,0.029551,"[ 1.70656103e-04 -2.24502033e-04  3.19886212e-08 -2.06896869e-08
 -6.66317597e-09  1.98397040e-06]",0.066767,0
"[[184, 209], [244, 213], [203, 217], [224, 218], [214, 218], [226, 208], [189, 218], [249, 206]]",771,0.134614,0.024522,0.028303,"[ 1.70656103e-04 -2.24502033e-04  3.19886212e-08 -2.06896869e-08
 -6.66317597e-09  1.98397040e-06]",0.067055,0
"[[184, 209], [244, 213], [203, 217], [224, 218], [214, 218], [226, 208], [189, 218], [249, 206]]",772,0.136695,0.024126,0.028709,"[ 1.70656103e-04 -2.24502033e-04  3.19886212e-08 -2.06896869e-08
 -6.66317597e-09  1.98397040e-06]",0.066533,0
"[[184, 209], [244, 213], [203, 217], [224, 218], [214, 218], [226, 208], [189, 218], [249, 206]]",773,0.134083,0.024493,0.028533,"[ 1.70656103e-04 -2.24502033e-04  3.19886212e-08 -2.06896869e-08
 -6.66317597e-09  1.98397040e-06]",0.067607,0
"[[184, 209], [244, 213], [203, 217], [224, 218], [214, 218], [226, 208], [189, 218], [249, 206]]",774,0.124881,0.022902,0.027266,"[ 1.70656103e-04 -2.24502033e-04  3.19886212e-08 -2.06896869e-08
 -6.66317597e-09  1.98397040e-06]",0.059234,0
"[[184, 209], [244, 213], [203, 217], [224, 218], [214, 218], [226, 208], [189, 218], [249, 206]]",775,0.134261,0.023846,0.027714,"[ 1.70656103e-04 -2.24502033e-04  3.19886212e-08 -2.06896869e-08
 -6.66317597e-09  1.98397040e-06]",0.066264,0
"[[184, 209], [244, 213], [203, 217], [224, 218], [214, 218], [226, 208], [189, 218], [249, 206]]",776,0.134256,0.024554,0.028647,"[ 1.70656103e-04 -2.24502033e-04  3.19886212e-08 -2.06896869e-08
 -6.66317597e-09  1.98397040e-06]",0.066711,0
"[[184, 209], [244, 213], [203, 217], [223, 217], [213, 217], [226, 208], [189, 218], [248, 206]]",777,0.135067,0.024301,0.028073,"[ 2.01078442e-04 -3.49869326e-05 -1.70232389e-07 -4.98499567e-09
 -3.07872234e-09  7.43670764e-07]",0.066514,0
"[[184, 209], [244, 213], [203, 217], [223, 218], [213, 217], [226, 208], [189, 218], [248, 206]]",778,0.13368,0.023776,0.027916,"[ 2.25201697e-04 -2.44056349e-04 -6.34748410e-07 -1.16219416e-08
 -1.00534222e-08  2.62625839e-06]",0.065793,0
"[[184, 209], [244, 213], [203, 217], [224, 218], [213, 218], [226, 208], [189, 218], [248, 206]]",779,0.134122,0.023327,0.027721,"[ 2.09389068e-04 -2.13422232e-04  2.90371956e-07 -2.38183074e-08
 -7.76817307e-09  2.25642028e-06]",0.067529,0
"[[184, 209], [243, 213], [203, 217], [224, 218], [213, 218], [226, 208], [189, 218], [248, 206]]",780,0.132015,0.023629,0.027531,"[ 2.61150508e-04 -3.83244948e-04 -6.69221635e-07 -2.12675675e-08
 -1.62078300e-08  4.04208671e-06]",0.066319,0
"[[184, 209], [243, 213], [202, 216], [223, 218], [213, 217], [225, 208], [189, 218], [248, 206]]",781,0.136381,0.023555,0.030514,"[ 2.55236525e-04  4.57464866e-06  6.39447639e-07 -1.22044967e-08
 -1.27605887e-09  9.42938326e-07]",0.066507,0
"[[184, 209], [243, 213], [203, 217], [223, 218], [213, 217], [225, 208], [189, 218], [248, 206]]",782,0.134031,0.024744,0.028608,"[ 2.64767140e-04 -7.61727815e-05  4.85265570e-07 -1.71629398e-08
 -5.72243657e-09  1.65809508e-06]",0.066384,0
"[[184, 209], [243, 213], [202, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 206]]",783,0.135079,0.02306,0.026919,"[ 2.49039920e-04 -3.01476431e-04 -5.72178148e-07 -1.70396755e-08
 -1.34595046e-08  3.38390085e-06]",0.066768,0
"[[184, 209], [243, 213], [202, 217], [223, 218], [213, 217], [225, 208], [189, 218], [248, 206]]",784,0.129045,0.023896,0.03157,"[ 2.44040398e-04 -1.57575331e-04 -1.93813815e-07 -1.24802443e-08
 -8.20843329e-09  2.17243371e-06]",0.056048,0
"[[184, 209], [243, 213], [202, 216], [223, 218], [213, 217], [225, 208], [188, 218], [248, 206]]",785,0.13368,0.024532,0.028584,"[ 2.23568939e-04 -2.14248817e-04 -7.33852093e-07 -6.57862037e-09
 -8.34753996e-09  2.46578028e-06]",0.066496,0
"[[184, 209], [243, 213], [202, 217], [223, 218], [213, 218], [225, 208], [188, 218], [248, 206]]",786,0.137708,0.02526,0.029273,"[ 2.16998672e-04 -4.84201104e-04 -1.70958989e-06 -1.24092281e-08
 -1.90944890e-08  4.61446340e-06]",0.069172,0
"[[184, 209], [243, 213], [202, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",787,0.12706,0.024918,0.031972,"[ 2.88709193e-04 -1.15562678e-04  2.08517655e-07 -1.30087016e-08
 -5.32086783e-09  2.24969369e-06]",0.056995,0
"[[184, 209], [243, 213], [202, 217], [223, 218], [213, 218], [225, 208], [188, 218], [248, 207]]",788,0.137367,0.024622,0.02849,"[ 2.55416642e-04 -3.14601595e-04 -1.04300515e-06 -7.83937693e-09
 -1.15776662e-08  3.59953588e-06]",0.06724,0
"[[184, 209], [243, 214], [202, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",789,0.133827,0.023323,0.027109,"[ 3.34714925e-04 -1.71994479e-04  4.44733913e-07 -1.76808128e-08
 -5.71515628e-09  3.09154576e-06]",0.067195,0
"[[184, 209], [244, 214], [202, 217], [224, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",790,0.133272,0.024427,0.028869,"[ 2.64534677e-04  1.89897670e-04  2.84921509e-06 -2.88372314e-08
  1.07874495e-08 -3.93830233e-07]",0.066063,0
"[[184, 209], [244, 214], [202, 216], [224, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",791,0.135969,0.025064,0.0292,"[ 2.80139662e-04  3.41115422e-04  3.70666709e-06 -2.96158339e-08
  1.73064404e-08 -1.50108543e-06]",0.067674,0
"[[184, 209], [244, 214], [203, 216], [224, 218], [213, 218], [226, 208], [189, 218], [248, 207]]",792,0.124183,0.024487,0.028529,"[ 3.12066141e-04 -2.02835808e-06  1.69111431e-06 -2.31455675e-08
  3.55530824e-09  1.41899925e-06]",0.056463,0
"[[184, 209], [244, 214], [203, 217], [224, 218], [213, 218], [226, 208], [189, 218], [248, 207]]",793,0.133398,0.023802,0.027967,"[ 2.96420862e-04 -1.07851235e-04  1.13804432e-06 -2.37294675e-08
 -1.16471505e-09  2.16388765e-06]",0.06656,0
"[[184, 209], [244, 214], [203, 217], [224, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",794,0.134096,0.024283,0.028152,"[ 2.87513389e-04  2.59226416e-04  3.44223819e-06 -3.30719387e-08
  1.27074593e-08 -7.93711394e-07]",0.066088,0
"[[184, 209], [244, 214], [203, 217], [224, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",795,0.134063,0.024429,0.028253,"[ 2.87513389e-04  2.59226416e-04  3.44223819e-06 -3.30719387e-08
  1.27074593e-08 -7.93711394e-07]",0.066447,0
"[[184, 209], [244, 214], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",796,0.136737,0.024202,0.028766,"[ 3.05537370e-04  9.03427975e-05  2.16079005e-06 -2.53206444e-08
  5.53953785e-09  7.19141370e-07]",0.066918,0
"[[184, 209], [243, 213], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",797,0.137735,0.025181,0.02895,"[ 3.10399012e-04 -4.03502482e-05  8.46123376e-07 -1.75043914e-08
 -3.11903432e-09  1.79267360e-06]",0.069465,0
"[[184, 209], [243, 213], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",798,0.121956,0.023277,0.027181,"[ 3.10399012e-04 -4.03502482e-05  8.46123376e-07 -1.75043914e-08
 -3.11903432e-09  1.79267360e-06]",0.056311,0
"[[184, 209], [243, 213], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",799,0.132762,0.023973,0.027807,"[ 3.10399012e-04 -4.03502482e-05  8.46123376e-07 -1.75043914e-08
 -3.11903432e-09  1.79267360e-06]",0.066482,0
"[[184, 209], [243, 213], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",800,0.136159,0.024653,0.028519,"[ 3.10399012e-04 -4.03502482e-05  8.46123376e-07 -1.75043914e-08
 -3.11903432e-09  1.79267360e-06]",0.068559,0
"[[184, 209], [243, 213], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",801,0.133627,0.024494,0.02826,"[ 3.10399012e-04 -4.03502482e-05  8.46123376e-07 -1.75043914e-08
 -3.11903432e-09  1.79267360e-06]",0.066548,0
"[[184, 210], [243, 213], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",802,0.133577,0.023559,0.027712,"[ 2.37118595e-04  2.90266474e-04  1.23761178e-06 -4.83337720e-09
  6.29605481e-09 -1.38557519e-06]",0.06593,0
"[[184, 209], [243, 213], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",803,0.133413,0.023421,0.027758,"[ 3.10399012e-04 -4.03502482e-05  8.46123376e-07 -1.75043914e-08
 -3.11903432e-09  1.79267360e-06]",0.06653,0
"[[184, 209], [243, 213], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",804,0.132359,0.023647,0.0276,"[ 3.10399012e-04 -4.03502482e-05  8.46123376e-07 -1.75043914e-08
 -3.11903432e-09  1.79267360e-06]",0.066352,0
"[[184, 209], [243, 213], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",805,0.132629,0.023907,0.02807,"[ 3.10399012e-04 -4.03502482e-05  8.46123376e-07 -1.75043914e-08
 -3.11903432e-09  1.79267360e-06]",0.066471,0
"[[184, 209], [243, 213], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",806,0.133828,0.024153,0.028104,"[ 3.10399012e-04 -4.03502482e-05  8.46123376e-07 -1.75043914e-08
 -3.11903432e-09  1.79267360e-06]",0.067127,0
"[[184, 209], [242, 213], [203, 217], [223, 218], [213, 218], [225, 208], [189, 218], [248, 207]]",807,0.133532,0.024116,0.028044,"[ 3.60068382e-04 -1.85053525e-04  3.95265652e-08 -1.54683861e-08
 -1.04984338e-08  3.36290704e-06]",0.066108,0
"[[184, 209], [242, 213], [202, 216], [223, 218], [213, 218], [225, 208], [188, 218], [248, 206]]",808,0.135347,0.024,0.028933,"[ 2.79359853e-04 -5.27301974e-04 -2.00590935e-06 -9.52902699e-09
 -2.19190884e-08  5.45268474e-06]",0.066009,0
"[[184, 209], [242, 212], [202, 216], [223, 218], [213, 218], [225, 207], [188, 218], [248, 206]]",809,0.133582,0.02435,0.028486,"[ 2.33311182e-04 -6.35788296e-04 -2.50877609e-06 -1.25581307e-08
 -2.74138080e-08  5.89677496e-06]",0.066492,0
"[[183, 209], [242, 212], [202, 216], [223, 218], [213, 218], [224, 207], [188, 218], [248, 206]]",810,0.14099,0.025095,0.028962,"[ 1.39513700e-04 -2.31934137e-05  1.43760463e-06 -2.96638689e-08
 -1.23633734e-09  3.33695738e-07]",0.073255,0
"[[183, 209], [242, 213], [202, 217], [223, 218], [212, 218], [224, 208], [188, 218], [248, 207]]",811,0.124962,0.025253,0.029129,"[ 2.15778817e-04  6.01046161e-05  1.28213095e-06 -1.70429086e-08
  3.22377236e-09  4.24389026e-07]",0.057815,0
"[[183, 210], [242, 213], [202, 217], [222, 218], [212, 218], [224, 208], [188, 218], [247, 207]]",812,0.13681,0.024768,0.028534,"[ 2.06866957e-04  2.90496637e-04  1.23913992e-06 -4.83916390e-09
  6.33559503e-09 -1.39390402e-06]",0.067605,0
"[[183, 209], [242, 213], [202, 217], [222, 218], [212, 218], [224, 208], [188, 218], [247, 207]]",813,0.130798,0.023778,0.027686,"[ 2.81326386e-04 -3.83951526e-05  8.57416213e-07 -1.75625438e-08
 -3.07156688e-09  1.78269034e-06]",0.066061,0
"[[183, 209], [242, 212], [202, 217], [222, 218], [212, 218], [224, 208], [188, 218], [247, 207]]",814,0.134779,0.024265,0.028602,"[ 2.37065553e-04 -2.91996601e-05  5.40949196e-07 -1.48980286e-08
 -4.26541623e-09  1.32789994e-06]",0.065897,0
"[[183, 209], [242, 213], [202, 217], [222, 218], [212, 218], [224, 208], [188, 218], [247, 207]]",815,0.133394,0.024656,0.028832,"[ 2.81326386e-04 -3.83951526e-05  8.57416213e-07 -1.75625438e-08
 -3.07156688e-09  1.78269034e-06]",0.065926,0
"[[183, 209], [242, 213], [202, 217], [222, 218], [212, 218], [224, 208], [188, 218], [247, 207]]",816,0.133758,0.024841,0.02863,"[ 2.81326386e-04 -3.83951526e-05  8.57416213e-07 -1.75625438e-08
 -3.07156688e-09  1.78269034e-06]",0.066362,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [212, 218], [223, 208], [188, 218], [247, 207]]",817,0.134588,0.024656,0.02886,"[ 2.43286901e-04  2.71656037e-04  2.62539155e-06 -2.26913463e-08
  9.53926391e-09 -9.24185176e-07]",0.066466,0
"[[183, 209], [241, 213], [201, 217], [222, 218], [212, 218], [223, 208], [188, 218], [247, 207]]",818,0.134111,0.025264,0.029178,"[ 2.93308941e-04  1.29848559e-04  1.83615190e-06 -2.07155717e-08
  2.24503134e-09  6.27926513e-07]",0.066054,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [212, 218], [223, 208], [188, 218], [247, 207]]",819,0.133276,0.023137,0.027825,"[ 2.43286901e-04  2.71656037e-04  2.62539155e-06 -2.26913463e-08
  9.53926391e-09 -9.24185176e-07]",0.066044,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [212, 218], [224, 208], [188, 218], [247, 207]]",820,0.134402,0.025058,0.028912,"[ 2.59988857e-04 -1.13676032e-04  2.19355169e-07 -1.30642008e-08
 -5.28573354e-09  2.24238716e-06]",0.066456,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [212, 218], [224, 208], [188, 218], [247, 207]]",821,0.123205,0.023409,0.028169,"[ 2.59988857e-04 -1.13676032e-04  2.19355169e-07 -1.30642008e-08
 -5.28573354e-09  2.24238716e-06]",0.056027,0
"[[183, 209], [242, 213], [202, 217], [222, 218], [212, 218], [224, 208], [188, 218], [247, 207]]",822,0.133554,0.023637,0.02762,"[ 2.81326386e-04 -3.83951526e-05  8.57416213e-07 -1.75625438e-08
 -3.07156688e-09  1.78269034e-06]",0.06617,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [212, 218], [224, 208], [188, 218], [247, 207]]",823,0.133035,0.023791,0.027803,"[ 2.59988857e-04 -1.13676032e-04  2.19355169e-07 -1.30642008e-08
 -5.28573354e-09  2.24238716e-06]",0.067121,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [212, 218], [224, 208], [188, 218], [247, 207]]",824,0.135337,0.024637,0.028465,"[ 2.59988857e-04 -1.13676032e-04  2.19355169e-07 -1.30642008e-08
 -5.28573354e-09  2.24238716e-06]",0.067367,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [212, 218], [223, 208], [188, 218], [247, 207]]",825,0.13406,0.023416,0.027256,"[ 2.43286901e-04  2.71656037e-04  2.62539155e-06 -2.26913463e-08
  9.53926391e-09 -9.24185176e-07]",0.066374,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [212, 218], [223, 208], [188, 218], [247, 207]]",826,0.139798,0.025069,0.028897,"[ 2.43286901e-04  2.71656037e-04  2.62539155e-06 -2.26913463e-08
  9.53926391e-09 -9.24185176e-07]",0.072647,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [212, 218], [223, 208], [188, 218], [247, 207]]",827,0.123397,0.022364,0.026962,"[ 2.43286901e-04  2.71656037e-04  2.62539155e-06 -2.26913463e-08
  9.53926391e-09 -9.24185176e-07]",0.055949,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [212, 218], [223, 208], [188, 218], [247, 207]]",828,0.13757,0.025357,0.029237,"[ 2.43286901e-04  2.71656037e-04  2.62539155e-06 -2.26913463e-08
  9.53926391e-09 -9.24185176e-07]",0.068923,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [211, 218], [223, 208], [187, 218], [247, 207]]",829,0.134441,0.024588,0.028479,"[ 2.10966913e-04 -6.19634750e-05  2.76696695e-07 -1.02133128e-08
 -2.04888295e-09  1.53188560e-06]",0.06749,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [211, 218], [223, 208], [188, 218], [247, 206]]",830,0.140984,0.024205,0.028149,"[ 2.03694353e-04 -7.17731036e-05  5.94897998e-07 -1.87432249e-08
 -4.81618000e-09  1.48987131e-06]",0.073697,0
"[[183, 209], [242, 213], [201, 217], [222, 218], [211, 218], [223, 208], [187, 218], [247, 206]]",831,0.125319,0.023282,0.027174,"[ 1.72763850e-04 -2.54688042e-04 -5.48593601e-07 -1.40427749e-08
 -1.05061343e-08  2.72956599e-06]",0.058811,0
"[[183, 209], [241, 213], [201, 217], [222, 218], [211, 218], [223, 208], [187, 218], [247, 206]]",832,0.136941,0.025218,0.029026,"[ 2.25201666e-04 -4.16348141e-04 -1.47475525e-06 -1.14318642e-08
 -1.87031251e-08  4.45967232e-06]",0.068922,0
"[[183, 209], [241, 213], [201, 217], [222, 218], [211, 218], [223, 208], [188, 218], [247, 206]]",833,0.134485,0.025227,0.029132,"[ 2.56253141e-04 -2.32661710e-04 -3.27296230e-07 -1.61459537e-08
 -1.29963251e-08  3.21470088e-06]",0.066815,0
"[[183, 209], [241, 213], [201, 217], [222, 218], [211, 218], [223, 208], [187, 218], [247, 207]]",834,0.124015,0.023652,0.027736,"[ 2.61744245e-04 -2.09260985e-04 -5.46285456e-07 -8.10549581e-09
 -9.57422690e-09  3.13405172e-06]",0.057179,0
"[[183, 209], [241, 213], [201, 217], [222, 218], [211, 218], [223, 208], [187, 218], [247, 207]]",835,0.134231,0.023931,0.028061,"[ 2.61744245e-04 -2.09260985e-04 -5.46285456e-07 -8.10549581e-09
 -9.57422690e-09  3.13405172e-06]",0.066033,0
"[[183, 210], [241, 213], [201, 217], [222, 218], [211, 218], [223, 208], [187, 218], [247, 207]]",836,0.135383,0.024787,0.028714,"[ 1.86783355e-04  1.46736473e-04 -9.52253527e-09  4.19315548e-09
  8.81890852e-10 -2.64293794e-07]",0.067241,0
"[[183, 210], [241, 213], [201, 217], [222, 218], [212, 218], [223, 209], [187, 218], [247, 207]]",837,0.133625,0.023112,0.026952,"[ 1.83757169e-04  4.91752451e-04  1.60811803e-06  3.95134864e-09
  1.39092417e-08 -3.02692176e-06]",0.066552,0
"[[183, 210], [241, 213], [201, 217], [222, 218], [212, 218], [223, 209], [187, 218], [247, 207]]",838,0.13467,0.024202,0.028258,"[ 1.83757169e-04  4.91752451e-04  1.60811803e-06  3.95134864e-09
  1.39092417e-08 -3.02692176e-06]",0.067145,0
"[[183, 210], [241, 213], [202, 217], [222, 218], [212, 218], [224, 209], [188, 218], [247, 207]]",839,0.13372,0.024828,0.028656,"[ 2.57732942e-04  3.65000725e-04  1.02936773e-06  3.77428191e-09
  6.92082316e-09 -1.52360698e-06]",0.066196,0
"[[183, 209], [241, 213], [201, 217], [222, 218], [212, 218], [224, 209], [187, 218], [247, 207]]",840,0.138363,0.024955,0.028769,"[ 2.82003706e-04 -2.97348903e-04 -1.41864737e-06 -5.41233436e-10
 -1.29882864e-08  3.96440718e-06]",0.073085,0
"[[183, 209], [241, 213], [201, 217], [222, 218], [212, 218], [224, 209], [187, 218], [247, 207]]",841,0.123453,0.025268,0.029188,"[ 2.82003706e-04 -2.97348903e-04 -1.41864737e-06 -5.41233436e-10
 -1.29882864e-08  3.96440718e-06]",0.055784,0
"[[183, 209], [241, 213], [201, 217], [222, 218], [212, 218], [223, 209], [187, 218], [247, 207]]",842,0.134064,0.024662,0.02891,"[ 2.64760149e-04  7.84056261e-05  8.78599841e-07 -9.28282827e-09
  1.35942630e-09  8.71434423e-07]",0.066026,0
"[[183, 209], [241, 213], [201, 217], [222, 218], [212, 218], [223, 208], [187, 218], [247, 207]]",843,0.133465,0.023147,0.027131,"[ 2.60244323e-04 -7.26156169e-05  5.62016480e-07 -1.54492170e-08
 -4.15097590e-09  2.00589996e-06]",0.066649,0
"[[182, 209], [241, 213], [201, 217], [222, 218], [211, 218], [223, 208], [187, 218], [246, 207]]",844,0.138982,0.025525,0.029606,"[ 2.28765722e-04  1.60446051e-04  2.34554491e-06 -2.63146195e-08
  5.49111834e-09 -8.72161825e-09]",0.066003,0
"[[182, 209], [241, 213], [201, 217], [222, 218], [211, 218], [223, 208], [187, 218], [246, 207]]",845,0.134868,0.025257,0.029047,"[ 2.28765722e-04  1.60446051e-04  2.34554491e-06 -2.63146195e-08
  5.49111834e-09 -8.72161825e-09]",0.067386,0
"[[182, 209], [241, 213], [201, 217], [222, 218], [211, 218], [223, 208], [187, 218], [246, 206]]",846,0.133984,0.024731,0.028542,"[ 1.89299056e-04 -2.93726706e-05  1.51706239e-06 -2.98442679e-08
 -2.77371063e-09  1.15438384e-06]",0.065897,0
"[[182, 209], [241, 213], [201, 217], [221, 218], [211, 218], [223, 208], [187, 218], [246, 206]]",847,0.136909,0.025213,0.032174,"[ 2.14065444e-04 -2.25625300e-04  5.91664508e-08 -2.14280843e-08
 -1.13421317e-08  2.94163635e-06]",0.065899,0
"[[182, 209], [241, 213], [200, 217], [221, 218], [211, 218], [223, 208], [187, 218], [246, 206]]",848,0.129046,0.024949,0.032297,"[ 1.93614241e-04 -2.96302988e-04 -5.38494301e-07 -1.72110679e-08
 -1.33980391e-08  3.37121687e-06]",0.056233,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [211, 218], [222, 207], [187, 218], [246, 206]]",849,0.136065,0.02342,0.030499,"[ 1.85244818e-04  9.32441685e-06  1.94379971e-06 -3.23355034e-08
 -3.98297264e-10  8.45253622e-07]",0.066107,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [210, 218], [222, 208], [186, 218], [246, 206]]",850,0.128486,0.025763,0.029636,"[ 1.56626489e-04 -1.39720991e-04  4.66219795e-08 -1.35267176e-08
 -5.41781825e-09  1.89375330e-06]",0.055793,0
"[[182, 209], [241, 212], [200, 216], [221, 218], [211, 217], [222, 207], [187, 218], [246, 206]]",851,0.13274,0.025091,0.028863,"[ 1.28289880e-04  2.33228698e-04  2.20161581e-06 -2.32242831e-08
  6.29524455e-09 -1.45311316e-06]",0.065544,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [210, 218], [222, 207], [186, 218], [246, 206]]",852,0.134409,0.025201,0.029322,"[ 1.55162161e-04 -3.05497396e-04 -2.76595258e-07 -2.05028775e-08
 -1.13867171e-08  3.17263695e-06]",0.066125,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [210, 217], [222, 207], [186, 218], [246, 207]]",853,0.13558,0.025036,0.028871,"[ 1.86588129e-04  5.05235322e-05  1.11344035e-06 -1.34501114e-08
  3.29362104e-09  5.92474558e-07]",0.066303,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [210, 217], [222, 207], [186, 218], [246, 207]]",854,0.133235,0.024221,0.028182,"[ 1.86588129e-04  5.05235322e-05  1.11344035e-06 -1.34501114e-08
  3.29362104e-09  5.92474558e-07]",0.065981,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [210, 217], [222, 207], [186, 218], [246, 207]]",855,0.132378,0.023416,0.02751,"[ 1.86588129e-04  5.05235322e-05  1.11344035e-06 -1.34501114e-08
  3.29362104e-09  5.92474558e-07]",0.066164,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [210, 218], [222, 208], [186, 218], [246, 207]]",856,0.134046,0.02503,0.028946,"[ 1.94802928e-04  6.05289371e-05  8.97377463e-07 -9.50064312e-09
  3.36431470e-09  6.37104560e-07]",0.066272,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [210, 218], [222, 208], [186, 218], [246, 207]]",857,0.136777,0.024877,0.031885,"[ 1.94802928e-04  6.05289371e-05  8.97377463e-07 -9.50064312e-09
  3.36431470e-09  6.37104560e-07]",0.06602,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [210, 218], [222, 208], [186, 218], [246, 207]]",858,0.124782,0.02542,0.029405,"[ 1.94802928e-04  6.05289371e-05  8.97377463e-07 -9.50064312e-09
  3.36431470e-09  6.37104560e-07]",0.055943,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [210, 218], [222, 208], [187, 218], [246, 207]]",859,0.138878,0.025106,0.032279,"[ 2.26218284e-04  2.78486507e-04  2.27926710e-06 -1.52714924e-08
  1.04524857e-08 -8.76879013e-07]",0.066112,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [210, 217], [222, 208], [187, 218], [246, 207]]",860,0.128353,0.024859,0.031797,"[ 2.17669385e-04  5.06792342e-04  3.09891905e-06 -1.13397669e-08
  1.90826877e-08 -2.79148942e-06]",0.057146,0
"[[182, 209], [241, 213], [200, 216], [221, 218], [211, 218], [223, 208], [187, 218], [246, 207]]",861,0.133021,0.023404,0.027946,"[ 2.42831560e-04  3.63023418e-05  1.03172873e-06 -1.32940222e-08
  1.24628049e-09  1.12250307e-06]",0.065472,0
"[[182, 209], [241, 214], [200, 216], [221, 218], [211, 218], [223, 208], [187, 218], [246, 207]]",862,0.13398,0.025298,0.029146,"[ 2.90235147e-04 -2.85856733e-05  1.23717810e-06 -1.81069720e-08
  5.04021913e-10  2.04707766e-06]",0.066247,0
"[[182, 209], [241, 214], [200, 216], [221, 218], [211, 218], [223, 208], [187, 218], [246, 207]]",863,0.133909,0.025137,0.028966,"[ 2.90235147e-04 -2.85856733e-05  1.23717810e-06 -1.81069720e-08
  5.04021913e-10  2.04707766e-06]",0.066224,0
"[[182, 209], [241, 214], [200, 216], [221, 218], [211, 218], [223, 208], [187, 218], [246, 207]]",864,0.133555,0.025725,0.029475,"[ 2.90235147e-04 -2.85856733e-05  1.23717810e-06 -1.81069720e-08
  5.04021913e-10  2.04707766e-06]",0.065642,0
"[[182, 209], [241, 214], [200, 216], [221, 218], [211, 218], [223, 208], [187, 218], [246, 207]]",865,0.136249,0.024635,0.028524,"[ 2.90235147e-04 -2.85856733e-05  1.23717810e-06 -1.81069720e-08
  5.04021913e-10  2.04707766e-06]",0.067756,0
"[[182, 209], [241, 214], [200, 217], [221, 218], [211, 218], [223, 208], [186, 218], [246, 207]]",866,0.133587,0.023865,0.027778,"[ 2.44033083e-04 -3.62020312e-04 -7.59885775e-07 -1.27126862e-08
 -1.17556651e-08  4.38606273e-06]",0.066292,0
