keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 214], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",132,0.133514,0.023892,0.027987,"[-6.69162183e-05  3.79117974e-05 -3.51988571e-07  4.63152242e-09
 -5.51334214e-10 -9.74764597e-07]",0.066638,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",133,0.132314,0.023826,0.027611,"[ 2.73626581e-05  4.52007582e-04  1.11595853e-06  1.79034369e-08
  1.83477459e-08 -3.23211280e-06]",0.065534,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",134,0.133884,0.024041,0.027921,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.065764,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",135,0.133258,0.023668,0.027484,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.06551,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",136,0.133945,0.023174,0.027893,"[ 5.72093389e-05  1.48569446e-03  6.89010379e-06  9.49915753e-09
  6.23934552e-08 -1.09278154e-05]",0.066594,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",137,0.136931,0.024496,0.031431,"[ 2.50613459e-05  9.56328949e-04  3.02349422e-06  3.15725311e-08
  4.38793195e-08 -6.99541654e-06]",0.06592,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",138,0.128493,0.023687,0.030773,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.056205,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",139,0.136802,0.023862,0.030739,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.066447,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",140,0.126593,0.024565,0.028412,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.057356,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",141,0.134144,0.024664,0.028602,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.06655,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",142,0.135226,0.023143,0.027916,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.065775,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",143,0.132015,0.023523,0.027521,"[-1.54547460e-04  1.35837526e-03  6.32264517e-06  2.74747330e-09
  5.75951757e-08 -1.15551499e-05]",0.066623,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",144,0.133956,0.023585,0.027628,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.066238,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",145,0.133013,0.024054,0.027891,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.065699,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",146,0.133503,0.024351,0.028355,"[ 1.20859493e-04  1.16337941e-03  7.66115113e-06 -1.73316600e-08
  5.78681236e-08 -7.59986672e-06]",0.066102,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 214], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",147,0.134101,0.02463,0.028517,"[-1.30393260e-04  6.90071699e-04  3.91422798e-06 -1.47281539e-08
  2.55828928e-08 -6.55162378e-06]",0.065889,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",148,0.133999,0.023181,0.027684,"[-3.58574670e-05  1.12349731e-03  5.52198053e-06 -2.16671598e-09
  4.52605952e-08 -8.95732965e-06]",0.066523,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",149,0.135197,0.024967,0.029178,"[ 5.72093389e-05  1.48569446e-03  6.89010379e-06  9.49915753e-09
  6.23934552e-08 -1.09278154e-05]",0.066388,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",150,0.134616,0.025673,0.029505,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.066456,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 214], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",151,0.123917,0.023887,0.027955,"[-1.96716324e-04  1.29867971e-03  5.71470500e-06  4.03873163e-09
  5.28868032e-08 -1.16764133e-05]",0.055887,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",152,0.135077,0.024392,0.028293,"[-1.48963042e-04  2.46219580e-03  1.21890534e-05 -1.86031369e-09
  1.04651699e-07 -1.98829027e-05]",0.066515,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",153,0.134617,0.024678,0.028786,"[-3.58574670e-05  1.12349731e-03  5.52198053e-06 -2.16671598e-09
  4.52605952e-08 -8.95732965e-06]",0.066029,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [182, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",154,0.135188,0.023131,0.027745,"[ 2.77717371e-04  8.14444441e-04  2.74494878e-06  2.54454822e-08
  3.00086834e-08 -4.03045701e-06]",0.066471,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",155,0.135323,0.02491,0.028781,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.068047,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",156,0.138195,0.025619,0.029321,"[ 1.43107830e-04  1.16824769e-03  4.07923649e-06  3.05986462e-08
  4.55464101e-08 -7.33609315e-06]",0.06949,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",157,0.123089,0.023978,0.027928,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.056076,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",158,0.133766,0.023963,0.027792,"[-1.56678536e-04  8.01345121e-04  4.86783458e-06 -1.77665594e-08
  3.47600831e-08 -7.40592495e-06]",0.066597,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",159,0.13397,0.02475,0.028932,"[ 2.73626581e-05  4.52007582e-04  1.11595853e-06  1.79034369e-08
  1.83477459e-08 -3.23211280e-06]",0.065962,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",160,0.135173,0.02332,0.027841,"[ 5.52508289e-05  1.90399437e-03  8.53700369e-06  1.44939663e-08
  7.52219983e-08 -1.36502647e-05]",0.065808,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",161,0.13451,0.024557,0.028486,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.067041,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",162,0.133462,0.024414,0.028324,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.066013,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",163,0.133871,0.024481,0.028371,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.065655,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",164,0.134954,0.025134,0.029,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.066417,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",165,0.134341,0.024267,0.029003,"[-3.58574670e-05  1.12349731e-03  5.52198053e-06 -2.16671598e-09
  4.52605952e-08 -8.95732965e-06]",0.065559,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",166,0.125274,0.023428,0.027817,"[-1.56678536e-04  8.01345121e-04  4.86783458e-06 -1.77665594e-08
  3.47600831e-08 -7.40592495e-06]",0.055871,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",167,0.132653,0.022678,0.026926,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.066474,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",168,0.129231,0.023144,0.027229,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.065961,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",169,0.144036,0.025243,0.029102,"[-1.56678536e-04  8.01345121e-04  4.86783458e-06 -1.77665594e-08
  3.47600831e-08 -7.40592495e-06]",0.076307,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",170,0.13673,0.025224,0.029335,"[ 2.07728146e-04  3.36518943e-04  2.93207657e-06 -1.00699420e-08
  1.54001316e-08 -2.16870270e-07]",0.066114,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",171,0.124026,0.024556,0.028517,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.055781,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",172,0.136934,0.024304,0.028477,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.066005,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",173,0.136808,0.024911,0.031941,"[-6.30419360e-05  6.55979396e-04  4.29284936e-06 -1.94760771e-08
  2.62789748e-08 -5.60214812e-06]",0.066016,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",174,0.132039,0.025455,0.02933,"[ 2.30665776e-05  3.28210079e-04  1.40897817e-06  1.86847213e-09
  8.86847721e-09 -1.92653694e-06]",0.06268,0
"[[170, 214], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",175,0.139037,0.025688,0.032671,"[-2.95972963e-04  1.92879908e-03  6.58985562e-06  2.98744825e-08
  7.38206981e-08 -1.70104267e-05]",0.065654,0
"[[170, 214], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",176,0.134242,0.022684,0.029863,"[-3.63072472e-04  2.63547688e-03  1.06287976e-05  1.78083556e-08
  9.99881110e-08 -2.26814666e-05]",0.062837,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",177,0.123181,0.023814,0.027698,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.056727,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",178,0.133505,0.023292,0.027586,"[ 5.52508289e-05  1.90399437e-03  8.53700369e-06  1.44939663e-08
  7.52219983e-08 -1.36502647e-05]",0.06617,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [198, 206]]",179,0.141813,0.02515,0.029027,"[-2.19487022e-04  2.03253185e-03  1.01153182e-05 -7.95949326e-09
  8.23333880e-08 -1.69523926e-05]",0.073013,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [226, 206], [172, 223], [198, 206]]",180,0.123249,0.025141,0.029083,"[-1.47930450e-04  2.50800971e-03  1.38253274e-05 -3.13506690e-08
  9.69738325e-08 -2.00115701e-05]",0.055744,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",181,0.133774,0.024329,0.028134,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.065867,0
"[[170, 214], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",182,0.133111,0.023831,0.027706,"[-2.70604438e-04  1.83656385e-03  6.34742901e-06  2.67303252e-08
  6.98500521e-08 -1.61919338e-05]",0.065749,0
"[[170, 214], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [226, 206], [172, 223], [198, 206]]",183,0.133597,0.023884,0.027707,"[-3.86033289e-04  2.71289322e-03  1.27277251e-05 -1.61692909e-08
  9.60817678e-08 -2.35017451e-05]",0.066005,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [226, 206], [172, 223], [198, 206]]",184,0.133347,0.023295,0.027921,"[ 1.46906696e-04  1.50705898e-03  1.09991867e-05 -5.11773673e-08
  6.03010986e-08 -9.75647486e-06]",0.066114,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",185,0.136203,0.024701,0.031577,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.065895,0
"[[170, 214], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",186,0.140269,0.024451,0.028221,"[-5.66506051e-04  3.18985821e-03  1.42750838e-05  1.32686298e-09
  1.29310558e-07 -2.88755791e-05]",0.073026,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",187,0.124028,0.024816,0.028756,"[-2.42377632e-04  2.24728241e-03  1.09012916e-05  2.29872685e-09
  1.00488351e-07 -1.90722721e-05]",0.055688,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",188,0.138045,0.026494,0.030786,"[-1.25614585e-04  2.42681118e-03  1.17221496e-05  2.47969148e-09
  1.00823156e-07 -1.91673667e-05]",0.066749,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [198, 206]]",189,0.128359,0.023837,0.031195,"[-2.19487022e-04  2.03253185e-03  1.01153182e-05 -7.95949326e-09
  8.23333880e-08 -1.69523926e-05]",0.056584,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",190,0.135885,0.023153,0.030299,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.066574,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",191,0.133924,0.02532,0.029106,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.066077,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",192,0.135613,0.025141,0.02897,"[ 5.52508289e-05  1.90399437e-03  8.53700369e-06  1.44939663e-08
  7.52219983e-08 -1.36502647e-05]",0.067454,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",193,0.122604,0.024479,0.028511,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.0555,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",194,0.132459,0.024119,0.027876,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.065943,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",195,0.14942,0.026873,0.030799,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.081119,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",196,0.123635,0.023445,0.027962,"[-6.13637688e-05  1.72835751e-03  7.74411439e-06  1.41791070e-08
  7.50515433e-08 -1.35854514e-05]",0.056152,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 205], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",197,0.146231,0.024597,0.031983,"[ 4.81888516e-07  3.28264242e-04  4.99020155e-06 -4.55847920e-08
  2.15077336e-08 -2.23313795e-06]",0.074038,0
