keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera
"[[782, 274], [792, 388], [894, 318], [998, 322]]",goal keypoints
"[[970, 320], [980, 430], [1080, 362], [1188, 364]]",50,0.119457,"[ 5.02721840e-03  1.87301199e-03  1.34092338e-06  1.96852598e-09
  3.27904287e-09 -2.27249364e-06]",0.09751
"[[978, 326], [982, 432], [1084, 364], [1190, 378]]",51,0.070218,"[6.06973767e-03 1.23337313e-03 1.99683248e-06 3.15971983e-09
 4.07355831e-09 1.66581018e-06]",0.047406
"[[978, 326], [978, 436], [1082, 362], [1180, 366]]",52,0.070327,"[ 4.18563750e-03  1.50354462e-03 -2.50969001e-06  1.10074989e-08
 -5.35398176e-09 -1.72152603e-06]",0.047088
"[[978, 326], [978, 432], [1082, 364], [1180, 366]]",53,0.062816,"[ 5.09746139e-03  1.89281524e-03 -8.06160234e-07  1.17730985e-08
 -1.88595996e-09 -1.99249963e-06]",0.038754
"[[972, 318], [978, 432], [1084, 364], [1178, 368]]",54,0.07341,"[ 4.52781329e-03  4.05800542e-04 -1.29009385e-06  1.67616382e-09
 -3.87250784e-09  2.43152125e-06]",0.047322
"[[972, 324], [978, 432], [1080, 362], [1178, 366]]",55,0.062524,"[ 5.05169207e-03  1.78792328e-03 -3.42931763e-08  5.57981702e-09
 -9.91773021e-10 -1.70112103e-06]",0.037666
"[[974, 324], [976, 432], [1080, 364], [1176, 364]]",56,0.062775,"[ 4.77012291e-03  1.70791899e-03 -1.19573471e-06  9.63826965e-09
 -3.15467685e-09 -1.75418385e-06]",0.039117
"[[972, 326], [974, 432], [1078, 362], [1176, 366]]",57,0.074049,"[ 4.97418973e-03  1.99013154e-03 -4.69337351e-07  1.03260082e-08
 -1.17055078e-09 -2.40234718e-06]",0.049045
"[[966, 316], [974, 436], [1082, 370], [1184, 378]]",58,0.060677,"[ 4.14091338e-03 -5.78073838e-04 -8.17055939e-07 -3.74764369e-09
 -1.46150060e-09  5.82471589e-06]",0.036655
"[[970, 324], [970, 434], [1078, 362], [1172, 362]]",59,0.070269,"[ 3.84041998e-03  1.58527305e-03 -2.81183328e-06  1.25036602e-08
 -5.63529750e-09 -2.41195618e-06]",0.047137
"[[972, 318], [972, 430], [1074, 362], [1170, 362]]",60,0.060998,"[ 4.26606557e-03  7.02178440e-04 -2.67340543e-06  8.20601264e-09
 -7.11492246e-09  1.03882140e-06]",0.036785
"[[970, 318], [970, 430], [1076, 368], [1180, 376]]",61,0.077931,"[ 5.00533348e-03 -1.30270875e-04 -1.45420540e-07  3.64951511e-09
  1.37212562e-10  5.26845408e-06]",0.05375
"[[968, 324], [972, 438], [1072, 360], [1178, 374]]",62,0.06203,"[ 4.01183772e-03  5.91076430e-04 -1.53372226e-06  2.35675744e-09
 -3.43074778e-09  1.59790610e-06]",0.038698
"[[962, 322], [966, 434], [1076, 370], [1168, 364]]",63,0.061001,"[ 3.93222265e-03  1.14567222e-03 -1.78345253e-06  6.38942212e-09
 -3.80945565e-09 -4.47312050e-07]",0.036946
"[[964, 318], [968, 430], [1070, 364], [1168, 364]]",64,0.074926,"[ 4.44442156e-03  8.27508938e-04 -1.23721708e-06  4.47512788e-09
 -3.82822081e-09  1.04335320e-06]",0.049278
"[[958, 322], [968, 436], [1070, 362], [1176, 374]]",65,0.060089,"[ 4.29506390e-03  8.38095031e-04  2.49920375e-07 -1.47841430e-09
  6.45441885e-10  1.18581981e-06]",0.037538
"[[964, 324], [964, 434], [1068, 362], [1166, 364]]",66,0.070453,"[ 3.92430351e-03  1.46104549e-03 -2.39588349e-06  1.11355889e-08
 -5.18481083e-09 -1.62673469e-06]",0.04595
"[[962, 320], [966, 436], [1066, 360], [1164, 364]]",67,0.061683,"[ 3.40610016e-03  6.85047311e-04 -3.26549873e-06  4.62354498e-09
 -8.37745795e-09  4.04336650e-07]",0.037118
"[[956, 322], [962, 432], [1066, 362], [1164, 364]]",68,0.071017,"[ 4.23312992e-03  1.58857231e-03 -6.59247939e-07  5.78126145e-09
 -1.69902622e-09 -1.67188773e-06]",0.046393
"[[960, 434], [962, 318], [1070, 362], [1162, 364]]",69,0.061901,"[-2.83821804e-02 -2.94793942e-02 -6.71424392e-05 -7.79850056e-08
 -1.47560683e-07  6.70439564e-05]",0.038118
"[[958, 324], [964, 436], [1068, 362], [1162, 364]]",70,0.072174,"[ 3.72540668e-03  1.49140986e-03 -2.12259905e-06  6.14540899e-09
 -5.42652437e-09 -1.88053130e-06]",0.046775
"[[962, 318], [962, 430], [1066, 362], [1162, 364]]",71,0.062546,"[ 4.08537757e-03  5.66006863e-04 -2.38221933e-06  7.80532995e-09
 -6.08309299e-09  1.61920355e-06]",0.037092
"[[954, 324], [962, 434], [1066, 362], [1162, 364]]",72,0.069668,"[ 4.09660059e-03  1.84385317e-03 -7.14448086e-07  5.12399036e-09
 -2.05103395e-09 -2.64137086e-06]",0.046353
"[[962, 318], [966, 432], [1064, 368], [1170, 374]]",73,0.064234,"[ 4.82979171e-03  4.17546940e-05 -1.94003118e-07 -1.04684483e-10
 -1.69141948e-09  4.72484019e-06]",0.037666
"[[958, 324], [962, 430], [1064, 362], [1170, 376]]",74,0.070986,"[5.55731434e-03 1.19204015e-03 1.98096802e-06 3.23176362e-09
 4.12931463e-09 1.65335008e-06]",0.04622
"[[958, 324], [964, 432], [1064, 362], [1158, 362]]",75,0.061415,"[ 4.55596639e-03  1.97288541e-03 -8.99023903e-07  6.58285527e-09
 -4.03549829e-09 -2.60650552e-06]",0.037442
"[[952, 318], [958, 434], [1066, 364], [1168, 376]]",76,0.070628,"[ 3.95123185e-03 -7.53492341e-05 -6.41743258e-07 -3.02329686e-10
 -7.79888113e-10  4.17506527e-06]",0.04685
"[[952, 318], [956, 434], [1060, 362], [1158, 364]]",77,0.060041,"[ 3.27377666e-03  5.59344026e-04 -2.71470039e-06  4.62171009e-09
 -6.27345390e-09  8.89276183e-07]",0.036762
"[[950, 318], [962, 432], [1058, 360], [1162, 366]]",78,0.069214,"[ 4.31863418e-03  1.06004017e-03  2.38995723e-07 -2.89878876e-09
 -1.20225430e-09  3.47634197e-07]",0.045819
"[[946, 322], [956, 428], [1064, 362], [1156, 364]]",79,0.070155,"[ 4.94219388e-03  2.06735838e-03  1.51570949e-06  3.63602731e-09
  2.64137581e-09 -2.36468461e-06]",0.046579
"[[948, 316], [958, 430], [1058, 362], [1154, 362]]",80,0.059486,"[ 4.10025969e-03  8.71657735e-04 -7.92703077e-07 -7.67974325e-10
 -3.94652401e-09  7.20067593e-07]",0.036375
"[[952, 318], [956, 430], [1056, 360], [1154, 362]]",81,0.073327,"[ 3.99581698e-03  9.69819717e-04 -1.69352238e-06  5.14056686e-09
 -5.23355722e-09  2.39293708e-07]",0.046781
"[[952, 318], [952, 434], [1058, 362], [1152, 362]]",82,0.061266,"[ 2.93157533e-03  3.96341539e-04 -4.12213771e-06  8.32779458e-09
 -9.50877760e-09  1.08194537e-06]",0.037946
"[[950, 318], [954, 434], [1058, 368], [1154, 364]]",83,0.071622,"[ 3.37525707e-03  4.37876233e-04 -2.68304364e-06  3.84912531e-09
 -6.78762706e-09  1.65505269e-06]",0.047641
"[[944, 316], [950, 434], [1052, 360], [1152, 364]]",84,0.059941,"[ 3.00370713e-03  3.45228436e-04 -2.65159762e-06  1.96286679e-09
 -6.39999102e-09  1.43887566e-06]",0.036056
"[[946, 322], [950, 430], [1052, 360], [1158, 366]]",85,0.077001,"[ 4.33959847e-03  1.69299953e-03  4.10402384e-07  6.86556730e-09
  1.57665728e-09 -1.62887451e-06]",0.052748
"[[942, 316], [954, 430], [1052, 360], [1158, 374]]",86,0.06022,"[ 4.75635867e-03  3.09472673e-04  1.53151980e-06 -6.60324255e-09
  1.57232044e-09  3.90581535e-06]",0.036567
"[[948, 316], [952, 430], [1050, 360], [1146, 372]]",87,0.070836,"[ 4.49655514e-03 -4.06066620e-04 -1.34420578e-06 -1.39746223e-09
 -6.60209801e-09  6.17866936e-06]",0.046854
"[[944, 322], [948, 430], [1054, 368], [1154, 372]]",88,0.059198,"[4.85050647e-03 1.07818406e-03 1.01545604e-06 4.46503554e-09
 2.15451686e-09 1.60009244e-06]",0.036171
"[[938, 316], [946, 428], [1054, 368], [1156, 374]]",89,0.072334,"[ 4.69678496e-03  3.22269439e-04  1.65414018e-06 -1.82143981e-09
  3.77925635e-09  4.03115619e-06]",0.046847
"[[944, 316], [944, 428], [1052, 368], [1154, 374]]",90,0.059256,"[ 4.35448554e-03 -1.92514658e-04 -2.20498965e-07  3.87967786e-09
  1.04579469e-10  5.43489104e-06]",0.036358
"[[942, 316], [948, 432], [1052, 368], [1152, 372]]",91,0.071101,"[ 3.97475226e-03 -1.05123946e-04 -7.28199795e-07 -1.11614729e-09
 -2.52203115e-09  4.65379326e-06]",0.047051
"[[940, 322], [942, 428], [1050, 368], [1144, 362]]",92,0.069363,"[ 4.32083087e-03  1.72883006e-03 -2.64569125e-07  9.93601468e-09
 -6.62879074e-10 -1.50853756e-06]",0.046224
"[[934, 320], [940, 432], [1050, 368], [1144, 364]]",93,0.062321,"[ 3.47603462e-03  1.12228875e-03 -9.68792533e-07  4.64062673e-09
 -1.81981701e-09 -2.86803216e-07]",0.037389
"[[932, 320], [940, 428], [1048, 366], [1148, 364]]",94,0.07066,"[ 4.26350820e-03  1.76156456e-03  1.33887818e-06  4.27991815e-09
  3.78554052e-09 -1.68076377e-06]",0.046454
