keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[175, 211], [234, 214], [194, 218], [213, 219], [204, 219], [216, 210], [180, 219], [239, 208]]",507,0.132603,0.023062,0.027557,"[ 1.67818807e-05  2.16743847e-04  1.00866054e-06 -2.73426413e-09
  5.84446967e-09 -8.99264321e-07]",0.065925,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",508,0.134943,0.023867,0.027696,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.068051,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",509,0.136891,0.024241,0.028074,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066094,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",510,0.12465,0.025381,0.029164,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.056627,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",511,0.135939,0.025493,0.02938,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066398,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",512,0.134727,0.024778,0.028715,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066585,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",513,0.133617,0.022625,0.027167,"[ 1.26125037e-05  1.76394771e-05 -3.28989068e-07  3.84160556e-09
 -1.40993733e-09  6.69896275e-07]",0.066874,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",514,0.132896,0.023774,0.027597,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066215,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",515,0.133841,0.023993,0.027814,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.06689,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",516,0.134563,0.024712,0.028469,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.06648,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",517,0.127729,0.025311,0.028998,"[ 1.26125037e-05  1.76394771e-05 -3.28989068e-07  3.84160556e-09
 -1.40993733e-09  6.69896275e-07]",0.058637,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",518,0.135404,0.02506,0.028903,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066722,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [204, 219], [216, 210], [179, 219], [239, 208]]",519,0.134526,0.022598,0.027348,"[ 7.06987656e-06  9.49244591e-05  2.96260214e-07 -2.78465051e-10
  1.81671449e-09 -1.32420170e-09]",0.067108,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",520,0.133032,0.024208,0.028031,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066327,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",521,0.137555,0.024204,0.027932,"[ 1.26125037e-05  1.76394771e-05 -3.28989068e-07  3.84160556e-09
 -1.40993733e-09  6.69896275e-07]",0.066969,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [204, 219], [216, 210], [179, 219], [239, 208]]",522,0.124878,0.025475,0.029412,"[ 7.06987656e-06  9.49244591e-05  2.96260214e-07 -2.78465051e-10
  1.81671449e-09 -1.32420170e-09]",0.056006,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [203, 219], [216, 210], [180, 219], [239, 208]]",523,0.135917,0.025647,0.02939,"[ 2.20137739e-05  1.38211167e-04  3.77540952e-07  1.38647756e-09
  2.58305706e-09 -2.20637656e-07]",0.066342,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",524,0.134886,0.023773,0.027624,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066517,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [203, 219], [216, 210], [180, 219], [239, 208]]",525,0.134708,0.022817,0.026846,"[ 2.20137739e-05  1.38211167e-04  3.77540952e-07  1.38647756e-09
  2.58305706e-09 -2.20637656e-07]",0.068951,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",526,0.13455,0.023725,0.02753,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.067519,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [204, 219], [216, 210], [179, 219], [239, 208]]",527,0.123486,0.024358,0.02857,"[ 7.06987656e-06  9.49244591e-05  2.96260214e-07 -2.78465051e-10
  1.81671449e-09 -1.32420170e-09]",0.056259,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",528,0.134079,0.025656,0.029436,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.065892,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",529,0.141068,0.026009,0.033864,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.06721,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",530,0.139466,0.024264,0.028307,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.072762,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",531,0.129659,0.022858,0.02997,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.056548,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",532,0.131053,0.024193,0.031242,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.056863,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",533,0.133899,0.024089,0.027855,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.067941,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",534,0.125051,0.025327,0.029354,"[ 1.26125037e-05  1.76394771e-05 -3.28989068e-07  3.84160556e-09
 -1.40993733e-09  6.69896275e-07]",0.056379,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",535,0.135367,0.025506,0.029369,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.06626,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",536,0.13846,0.023222,0.027119,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.073947,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",537,0.131558,0.022607,0.027026,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066012,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",538,0.138075,0.023978,0.027908,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066605,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",539,0.125287,0.025185,0.02908,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.0567,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",540,0.134362,0.025251,0.029103,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066497,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",541,0.134807,0.025005,0.028827,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066486,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",542,0.133226,0.023493,0.027285,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066327,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [204, 219], [216, 210], [179, 219], [239, 208]]",543,0.136114,0.022655,0.029937,"[ 7.06987656e-06  9.49244591e-05  2.96260214e-07 -2.78465051e-10
  1.81671449e-09 -1.32420170e-09]",0.066394,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",544,0.133432,0.023984,0.027748,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.067014,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",545,0.134318,0.025029,0.028822,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066754,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",546,0.130783,0.025204,0.032484,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.057721,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",547,0.134886,0.024603,0.028474,"[ 1.26125037e-05  1.76394771e-05 -3.28989068e-07  3.84160556e-09
 -1.40993733e-09  6.69896275e-07]",0.066753,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",548,0.135555,0.022553,0.030357,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066747,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",549,0.125812,0.023465,0.027857,"[ 1.26125037e-05  1.76394771e-05 -3.28989068e-07  3.84160556e-09
 -1.40993733e-09  6.69896275e-07]",0.056432,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",550,0.137442,0.024197,0.031264,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.067258,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [204, 219], [216, 210], [179, 219], [239, 208]]",551,0.132468,0.024161,0.028006,"[ 7.06987656e-06  9.49244591e-05  2.96260214e-07 -2.78465051e-10
  1.81671449e-09 -1.32420170e-09]",0.066126,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",552,0.134856,0.024797,0.028603,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066424,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",553,0.139285,0.023005,0.030376,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066189,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",554,0.126614,0.023094,0.030546,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.056349,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",555,0.134053,0.023666,0.027654,"[ 1.26125037e-05  1.76394771e-05 -3.28989068e-07  3.84160556e-09
 -1.40993733e-09  6.69896275e-07]",0.067026,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",556,0.132499,0.023853,0.027716,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066405,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",557,0.13576,0.024345,0.028287,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066856,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",558,0.125581,0.02527,0.029074,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.056437,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",559,0.135409,0.025782,0.029584,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066062,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",560,0.132379,0.022693,0.026505,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066466,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",561,0.133611,0.022528,0.027155,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066361,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",562,0.139036,0.023741,0.027556,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.072629,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",563,0.130133,0.024435,0.031378,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.059642,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",564,0.13547,0.024313,0.028096,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066453,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",565,0.1404,0.023235,0.030635,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.067107,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",566,0.125646,0.022614,0.030409,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.056666,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",567,0.133679,0.023704,0.027532,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066781,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",568,0.137028,0.024118,0.028052,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.069864,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",569,0.124532,0.024932,0.028926,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.05636,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",570,0.133562,0.024938,0.028758,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066171,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",571,0.135407,0.02456,0.028288,"[ 1.26125037e-05  1.76394771e-05 -3.28989068e-07  3.84160556e-09
 -1.40993733e-09  6.69896275e-07]",0.066368,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",572,0.132134,0.022634,0.026645,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066239,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",573,0.132136,0.022832,0.027163,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.068683,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",574,0.133206,0.023764,0.027583,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066191,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",575,0.13343,0.02436,0.028226,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066228,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",576,0.135199,0.024315,0.028235,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.067351,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [204, 219], [216, 210], [179, 219], [239, 208]]",577,0.135106,0.024263,0.028042,"[ 7.06987656e-06  9.49244591e-05  2.96260214e-07 -2.78465051e-10
  1.81671449e-09 -1.32420170e-09]",0.066118,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",578,0.134963,0.0231,0.027764,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066225,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",579,0.134382,0.023941,0.027863,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066358,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",580,0.1376,0.025148,0.029086,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.069646,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",581,0.126498,0.025129,0.028907,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.057322,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",582,0.13377,0.024344,0.028165,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066405,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",583,0.133363,0.023161,0.026964,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.067038,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",584,0.133861,0.022969,0.027392,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.065734,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",585,0.133393,0.023961,0.027892,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066683,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",586,0.139846,0.025848,0.029662,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.070854,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",587,0.125585,0.024462,0.028296,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.05798,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",588,0.13378,0.024476,0.02818,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066926,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",589,0.145601,0.024671,0.03193,"[ 1.26125037e-05  1.76394771e-05 -3.28989068e-07  3.84160556e-09
 -1.40993733e-09  6.69896275e-07]",0.073383,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",590,0.125023,0.024964,0.028779,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.056811,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",591,0.124016,0.022758,0.027177,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.056325,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",592,0.140666,0.024183,0.031379,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.06935,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [204, 219], [216, 210], [180, 219], [239, 208]]",593,0.133768,0.024556,0.028376,"[ 1.67818807e-05  2.16743847e-04  1.00866054e-06 -2.73426413e-09
  5.84446967e-09 -8.99264321e-07]",0.066418,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",594,0.13056,0.024318,0.031466,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.060636,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",595,0.134281,0.023256,0.027293,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.06692,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",596,0.13273,0.023479,0.027711,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066886,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",597,0.134247,0.02394,0.027871,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066706,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",598,0.132723,0.023862,0.027794,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.0668,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",599,0.13492,0.024632,0.028645,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066779,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",600,0.136006,0.024936,0.029001,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066436,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",601,0.123807,0.024011,0.027975,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.056395,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",602,0.134797,0.022811,0.027348,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066356,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",603,0.133425,0.023689,0.027467,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.067726,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [204, 219], [216, 210], [179, 219], [239, 208]]",604,0.132329,0.023836,0.027593,"[ 7.06987656e-06  9.49244591e-05  2.96260214e-07 -2.78465051e-10
  1.81671449e-09 -1.32420170e-09]",0.066056,0
"[[175, 211], [234, 214], [194, 218], [213, 219], [204, 219], [216, 210], [179, 219], [239, 208]]",605,0.134307,0.024449,0.028228,"[ 7.06987656e-06  9.49244591e-05  2.96260214e-07 -2.78465051e-10
  1.81671449e-09 -1.32420170e-09]",0.066527,0
"[[175, 211], [234, 214], [193, 218], [213, 219], [203, 219], [216, 210], [179, 219], [239, 208]]",606,0.133145,0.024581,0.028477,"[ 4.76416449e-06 -1.53956220e-05 -6.34518684e-07  6.20084579e-09
 -2.44889281e-09  8.81714418e-07]",0.066043,0
